store_id,item_id,date,quantity,revenue,price_base,day_of_week,day_of_month,month,year,quarter,is_weekend,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_28,rolling_std_28,price_ratio_30d,dept_name,class_name,subclass_name,weight_netto,division,format,city,area
1,0105424d1eac,2023-01-25,20.0,9767.48,488.37,2,25,1,2023,1,0,28.0,1.0,4.0,14.0,18.0,10.801234,6.642857,8.7272005,0.9112406139389955,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-01-26,25.0,12330.8,493.23,3,26,1,2023,1,0,20.0,18.0,3.0,1.0,20.714285,7.782765,6.857143,8.984407,0.9208941592330429,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-01-27,34.0,16809.49,494.4,4,27,1,2023,1,0,25.0,5.0,5.0,1.0,21.714285,7.825477,7.714286,9.533011,0.9234585192637763,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-01-28,24.0,11961.78,498.41,5,28,1,2023,1,1,34.0,23.0,3.0,3.0,25.857143,4.450789,8.892858,10.646994,0.9291234289673512,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-01-29,28.0,13997.2,499.9,6,29,1,2023,1,1,24.0,27.0,2.0,2.0,26.0,4.358899,9.642858,10.951795,0.9319873398621005,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-01-30,24.0,11997.6,499.9,0,30,1,2023,1,0,28.0,24.0,3.0,2.0,26.142857,4.4131837,10.571428,11.373878,0.9360593330168114,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-01-31,4.0,1999.6,499.9,1,31,1,2023,1,0,24.0,28.0,2.0,3.0,26.142857,4.4131837,11.357142,11.518791,0.9309014804126803,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-02-01,10.0,4998.1,499.81,2,1,2,2023,1,0,4.0,20.0,1.0,2.0,22.714285,9.322272,11.392858,11.493443,0.9347863182264793,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-02-06,1.0,599.9,599.9,0,6,2,2023,1,0,10.0,25.0,18.0,2.0,21.285715,10.4994335,11.678572,11.349836,1.1269071174750984,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-02-07,3.0,1799.7,599.9,1,7,2,2023,1,0,1.0,34.0,5.0,1.0,17.857143,12.759684,11.642858,11.382944,1.1247942010043428,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-02-08,1.0,599.9,599.9,2,8,2,2023,1,0,3.0,24.0,23.0,2.0,13.428572,11.544944,11.714286,11.319787,1.1226891930132914,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-02-09,5.0,2915.47,583.09,3,9,2,2023,1,0,1.0,28.0,27.0,1.0,10.142858,11.305287,11.678572,11.353099,1.0891915618578114,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-02-10,2.0,1199.8,599.9,4,10,2,2023,1,0,5.0,24.0,24.0,1.0,6.857143,8.153293,11.821428,11.238339,1.1196724825160909,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-02-11,4.0,2391.78,597.95,5,11,2,2023,1,1,2.0,4.0,28.0,3.0,3.7142856,3.1471832,11.857142,11.204213,1.1139538214366398,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-02-12,3.0,1799.7,599.9,6,12,2,2023,1,1,4.0,10.0,20.0,4.0,3.7142856,3.1471832,11.892858,11.176495,1.1156432858263037,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-02-13,4.0,2399.6,599.9,0,13,2,2023,1,0,3.0,1.0,25.0,3.0,2.7142856,1.4960265,11.857142,11.204213,1.1096593867309588,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-02-14,5.0,2999.5,599.9,1,14,2,2023,1,0,4.0,3.0,34.0,5.0,3.142857,1.3451854,11.892858,11.176495,1.1076105944439651,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-02-15,3.0,1597.93,532.64,2,15,2,2023,1,0,5.0,1.0,24.0,3.0,3.4285715,1.5118579,11.892858,11.176495,0.9816143699763118,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-02-16,1.0,599.9,599.9,3,16,2,2023,1,0,3.0,5.0,28.0,2.0,3.7142856,1.1126972,11.892858,11.176495,1.1081057079770613,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-02-17,2.0,1199.8,599.9,4,17,2,2023,1,0,1.0,2.0,24.0,3.0,3.142857,1.3451854,11.857142,11.210822,1.1060334144266766,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-02-18,2.0,1196.05,598.03,5,18,2,2023,1,1,2.0,4.0,4.0,2.0,3.142857,1.3451854,11.821428,11.241634,1.100556610175468,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-02-19,3.0,1799.7,599.9,6,19,2,2023,1,1,2.0,3.0,10.0,1.0,2.857143,1.3451854,11.821428,11.241634,1.0980428802675728,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-02-20,1.0,599.9,599.9,0,20,2,2023,1,0,3.0,4.0,1.0,18.0,2.857143,1.3451854,11.892858,11.176495,1.0960367203787187,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-02-21,2.0,1199.8,599.9,1,21,2,2023,1,0,1.0,5.0,3.0,5.0,2.4285715,1.3972763,11.285714,11.293581,1.0940378777591,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-02-22,1.0,599.9,599.9,2,22,2,2023,1,0,2.0,3.0,1.0,23.0,2.0,0.8164966,11.178572,11.369399,1.0920463124480726,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-02-27,3.0,1799.7,599.9,0,27,2,2023,1,0,1.0,1.0,5.0,27.0,1.7142857,0.75592893,10.392858,11.282039,1.0854499924829104,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-02-28,2.0,1139.81,569.91,1,28,2,2023,1,0,3.0,2.0,2.0,24.0,2.0,0.8164966,9.535714,10.878052,1.0250044479328608,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-01,1.0,599.9,599.9,2,1,3,2023,1,0,2.0,2.0,4.0,28.0,2.0,0.8164966,8.75,10.585193,1.074432988542253,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-02,10.0,4542.38,454.24,3,2,3,2023,1,0,1.0,3.0,3.0,20.0,1.8571428,0.8997354,7.785714,9.979078,0.8086639027624146,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-03,34.0,16995.7,499.87,4,3,3,2023,1,0,10.0,1.0,4.0,25.0,2.857143,3.2366943,7.428571,9.700815,0.892218705906798,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-04,22.0,10996.87,499.86,5,4,3,2023,1,1,34.0,2.0,5.0,34.0,7.571429,12.067272,7.75,10.426551,0.8921743161708877,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-05,18.0,8998.2,499.9,6,5,3,2023,1,1,22.0,1.0,3.0,24.0,10.428572,12.869307,7.321429,9.514331,0.8916361903411216,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-06,22.0,10996.9,499.86,0,6,3,2023,1,0,18.0,3.0,1.0,28.0,12.857142,12.388551,7.107143,9.186703,0.8912114261912787,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-07,32.0,15904.54,497.02,1,7,3,2023,1,0,22.0,2.0,2.0,24.0,15.571428,11.942322,6.892857,8.740452,0.8858604730365172,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-08,21.0,10386.69,494.6,2,8,3,2023,1,0,32.0,1.0,2.0,4.0,19.857143,11.639424,7.178571,9.424372,0.881620007124854,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-09,26.0,12997.4,499.9,3,9,3,2023,1,0,21.0,10.0,3.0,10.0,22.714285,8.179533,7.785714,9.753849,0.8913479004317146,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-10,33.0,16496.7,499.9,4,10,3,2023,1,0,26.0,34.0,1.0,1.0,25.0,5.972158,8.357142,10.339476,0.8913479004317146,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-11,33.0,16181.85,490.36,5,11,3,2023,1,1,33.0,22.0,2.0,3.0,24.857143,5.72796,9.5,11.226622,0.8743375804274767,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-12,27.0,12995.68,481.32,6,12,3,2023,1,1,33.0,18.0,1.0,1.0,26.428572,6.2943664,10.571428,11.988972,0.8587010859771339,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-13,23.0,10497.0,456.39,0,13,3,2023,1,0,27.0,22.0,3.0,5.0,27.714285,5.089672,11.5,12.224747,0.8200071122741962,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-14,16.0,7992.72,499.55,1,14,3,2023,1,0,23.0,32.0,2.0,2.0,27.857143,4.913538,12.142858,12.342982,0.9053350357929174,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-15,14.0,6899.62,492.83,2,15,3,2023,1,0,16.0,21.0,1.0,4.0,25.571428,6.2144227,12.642858,12.199618,0.8986038409827425,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-16,8.0,3998.5,499.81,3,16,3,2023,1,0,14.0,26.0,10.0,3.0,24.571428,7.5023804,13.0,12.083046,0.9163578726482752,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-17,2.0,999.8,499.9,4,17,3,2023,1,0,8.0,33.0,34.0,4.0,22.0,9.69536,13.178572,11.9661665,0.9221636395211974,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-18,7.0,3499.3,499.9,5,18,3,2023,1,1,2.0,33.0,22.0,5.0,17.571428,10.845232,13.107142,12.02879,0.9277571636670106,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-19,11.0,5255.14,477.74,6,19,3,2023,1,1,7.0,27.0,18.0,3.0,13.857142,8.970852,13.178572,11.984723,0.8921498340379832,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-20,8.0,3949.21,493.65,0,20,3,2023,1,0,11.0,23.0,22.0,1.0,11.571428,6.852181,13.464286,11.827408,0.9289245075199418,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-21,2.0,999.8,499.9,1,21,3,2023,1,0,8.0,16.0,32.0,2.0,9.428572,4.6853366,13.714286,11.626461,0.9469967073220641,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-22,2.0,999.8,499.9,2,22,3,2023,1,0,2.0,14.0,21.0,2.0,7.428571,4.3915505,13.714286,11.626461,0.9489585763350992,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-23,3.0,1499.7,499.9,3,23,3,2023,1,0,2.0,8.0,26.0,3.0,5.714286,3.6839418,13.714286,11.626461,0.9550014973279795,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-24,6.0,2998.5,499.75,4,24,3,2023,1,0,3.0,2.0,33.0,1.0,5.0,3.6514838,13.714286,11.626461,0.9608334793516102,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-25,10.0,4937.98,493.8,5,25,3,2023,1,1,6.0,7.0,33.0,2.0,5.571429,3.4086723,13.892858,11.461172,0.9554115295211812,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-26,5.0,2470.57,494.11,6,26,3,2023,1,1,10.0,11.0,27.0,1.0,6.0,3.7859387,14.178572,11.2515135,0.9625981840179689,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-27,5.0,2489.64,497.93,0,27,3,2023,1,0,5.0,8.0,23.0,3.0,5.142857,3.0783422,14.321428,11.102398,0.9767501886082717,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-28,5.0,2499.5,499.9,1,28,3,2023,1,0,5.0,2.0,16.0,2.0,4.714286,2.8115408,14.392858,11.033079,0.9871967681822711,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-29,1.0,499.9,499.9,2,29,3,2023,1,0,5.0,2.0,14.0,1.0,5.142857,2.544836,14.5,10.922284,0.9937381772440478,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-03-30,8.0,3599.28,449.91,3,30,3,2023,1,0,1.0,3.0,8.0,10.0,5.0,2.7688746,14.5,10.922284,0.9003301690892139,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-04-03,5.0,2449.26,489.85,0,3,4,2023,2,0,8.0,6.0,2.0,34.0,5.714286,2.8115408,14.428572,10.95928,0.9881652626534256,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-04-06,1.0,499.9,499.9,3,6,4,2023,2,0,5.0,10.0,7.0,22.0,5.571429,2.8199966,13.392858,10.397077,1.015957083837487,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-04-26,1.0,499.9,499.9,2,26,4,2023,2,0,1.0,5.0,11.0,18.0,4.285714,2.497618,12.642858,10.510011,1.0128242240486314,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-04-27,8.0,4399.2,549.9,3,27,4,2023,2,0,1.0,5.0,8.0,22.0,3.7142856,2.751623,12.035714,10.678751,1.11412464971376,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-04-28,10.0,5498.1,549.81,4,28,4,2023,2,0,8.0,5.0,2.0,32.0,4.142857,3.1847854,11.535714,10.52152,1.1101904713372832,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-04-29,7.0,3849.3,549.9,5,29,4,2023,2,1,10.0,1.0,2.0,21.0,4.857143,3.8913825,10.75,9.728251,1.10665459643724,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-04-30,15.0,8216.83,547.79,6,30,4,2023,2,1,7.0,8.0,3.0,26.0,5.714286,3.545621,10.25,9.539878,1.098720120128926,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-01,9.0,4949.1,549.9,0,1,5,2023,2,0,15.0,5.0,6.0,33.0,6.714286,4.990467,9.857142,9.082806,1.099221054926651,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-02,11.0,6048.9,549.9,1,2,5,2023,2,0,9.0,1.0,10.0,33.0,7.285714,4.990467,9.0,7.8693027,1.095185596117978,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-03,15.0,8248.5,549.9,2,3,5,2023,2,0,11.0,1.0,5.0,27.0,8.714286,4.2706084,8.214286,6.3324976,1.0915623211848786,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-04,10.0,5498.16,549.82,3,4,5,2023,2,0,15.0,8.0,5.0,23.0,10.714286,3.1997023,7.785714,5.3427496,1.087804663504973,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-05,12.0,6157.15,513.1,4,5,5,2023,2,0,10.0,10.0,5.0,16.0,11.0,3.0,7.321429,4.464291,1.0111898772384749,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-06,14.0,7647.5,546.25,5,6,5,2023,2,1,12.0,7.0,1.0,14.0,11.285714,2.9840848,7.178571,4.2343707,1.0742773695866117,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-07,10.0,5499.0,549.9,6,7,5,2023,2,1,14.0,15.0,8.0,8.0,12.285714,2.4299715,7.178571,4.2343707,1.0751223371195364,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-08,8.0,4399.2,549.9,0,8,5,2023,2,0,10.0,9.0,5.0,2.0,11.571428,2.2253945,7.25,4.265495,1.07160602407448,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-09,4.0,2199.6,549.9,1,9,5,2023,2,0,8.0,11.0,1.0,7.0,11.428572,2.4397502,7.464286,4.1408725,1.0676481116474779,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-10,6.0,3298.5,549.75,2,10,5,2023,2,0,4.0,15.0,1.0,11.0,10.428572,3.7352886,7.357143,4.1918287,1.0639080004739834,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-11,1.0,599.9,599.9,3,11,5,2023,2,0,6.0,10.0,8.0,8.0,9.142858,3.4364986,7.178571,4.1370378,1.1572397835876085,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-12,3.0,1772.46,590.82,4,12,5,2023,2,0,1.0,12.0,10.0,2.0,7.857143,4.5617456,6.928571,4.2940836,1.1324421601457835,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-13,5.0,2999.04,599.81,5,13,5,2023,2,1,3.0,14.0,7.0,2.0,6.571429,4.466809,6.964286,4.25556,1.1414269856383237,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-14,1.0,599.0,599.0,6,14,5,2023,2,1,5.0,10.0,15.0,3.0,5.285714,3.0394235,7.071429,4.162697,1.132260908979436,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-17,6.0,3599.4,599.9,2,17,5,2023,2,0,1.0,8.0,9.0,6.0,4.0,2.5819888,7.0,4.2513614,1.1269254641153639,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-18,1.0,599.68,599.68,3,18,5,2023,2,0,6.0,4.0,11.0,10.0,3.7142856,2.13809,7.0,4.2513614,1.119502157072144,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-19,1.0,599.9,599.9,4,19,5,2023,2,0,1.0,6.0,15.0,5.0,3.2857144,2.3603873,6.678571,4.355104,1.1130021352238162,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-21,1.0,599.9,599.9,6,21,5,2023,2,1,1.0,1.0,10.0,5.0,2.5714285,2.1491969,6.535714,4.476127,1.1061510202044322,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-22,1.0,599.9,599.9,0,22,5,2023,2,0,1.0,3.0,12.0,5.0,2.5714285,2.1491969,6.392857,4.589354,1.0989842880298042,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-24,1.0,518.44,518.44,2,24,5,2023,2,0,1.0,5.0,14.0,1.0,2.2857144,2.2146697,6.25,4.6953483,0.943657904096916,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-25,1.0,549.9,549.9,3,25,5,2023,2,0,1.0,1.0,10.0,8.0,1.7142857,1.8898224,6.25,4.6953483,0.9996769971329442,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-30,2.0,1099.8,549.9,1,30,5,2023,2,0,1.0,6.0,8.0,5.0,1.7142857,1.8898224,6.0,4.7842336,0.996657250127494,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-05-31,9.0,4807.85,534.21,2,31,5,2023,2,0,2.0,1.0,4.0,1.0,1.1428572,0.37796447,5.892857,4.840717,0.965304250090724,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-06-01,11.0,5880.06,534.55,3,1,6,2023,2,0,9.0,1.0,6.0,1.0,2.2857144,2.9840848,6.178571,4.776901,0.9610388503663321,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-06-02,8.0,4399.2,549.9,4,2,6,2023,2,0,11.0,1.0,1.0,8.0,3.7142856,4.3479605,6.535714,4.74913,0.9859945207106454,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-06-03,5.0,2749.5,549.9,5,3,6,2023,2,1,8.0,1.0,3.0,10.0,4.714286,4.4239607,6.535714,4.74913,0.9830567484867395,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-06-04,6.0,3299.35,549.89,6,4,6,2023,2,1,5.0,1.0,5.0,7.0,5.285714,4.1115403,6.357143,4.707868,0.9801186065488834,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-06-05,4.0,2199.6,549.9,0,5,6,2023,2,0,6.0,1.0,1.0,15.0,6.0,3.6514838,6.321429,4.7066035,0.9801370127808691,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-06-07,1.0,473.9,473.9,2,7,6,2023,2,0,4.0,2.0,6.0,9.0,6.428571,3.1014588,5.928571,4.4047832,0.8446707522779597,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-06-11,1.0,699.9,699.9,6,11,6,2023,2,1,1.0,9.0,1.0,11.0,6.285714,3.3523269,5.642857,4.4573226,1.2531474684329278,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-06-12,1.0,699.9,699.9,0,12,6,2023,2,0,1.0,11.0,1.0,15.0,5.142857,3.625308,5.285714,4.4125843,1.2418734165293297,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-06-13,3.0,1959.72,653.24,1,13,6,2023,2,0,1.0,8.0,1.0,10.0,3.7142856,2.8115408,4.785714,4.0492992,1.1488891500835556,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
1,0105424d1eac,2023-06-14,3.0,2029.71,676.57,2,14,6,2023,2,0,3.0,5.0,1.0,12.0,3.0,2.081666,4.535714,3.9297738,1.1827553890174143,КОФЕ,КОФЕ РАСТВОРИМЫЙ,СТ/Б,0.27,Div1,Format-1,City1,1500
