date,item_id,normal_price,price,quantity,store_id
2022-10-11,f0c2857afa61,199.0,100.0,2.0,1
2022-10-11,d9160be84d68,169.9,100.0,2.0,1
2022-10-11,cd154f470ffa,189.9,110.0,3.0,1
2022-10-11,e7ff6ea67040,199.0,110.0,33.0,1
2022-10-11,534465a0faf1,199.9,120.0,1.0,1
2022-10-09,389412076801,179.0,65.0,6.0,1
2022-10-09,95879f411e24,189.0,75.0,1.0,1
2022-10-09,d63b63612407,159.0,80.0,1.0,1
2022-10-09,f0c2857afa61,199.0,100.0,2.0,1
2022-10-09,e7ff6ea67040,199.0,110.0,8.0,1
2022-10-09,029f72f6913c,169.9,110.0,4.0,1
2022-10-09,4ded9e2e446d,619.0,450.0,1.0,1
2022-10-08,029f72f6913c,169.9,110.0,1.0,1
2022-10-12,91a0c1494ef6,149.0,65.0,2.0,1
2022-10-12,95879f411e24,189.0,75.0,2.0,1
2022-10-12,3cb1c969dd01,189.0,80.0,7.0,1
2022-10-12,584cbff2b783,149.9,85.0,3.0,1
2022-10-12,f0c2857afa61,199.0,100.0,5.0,1
2022-10-12,e7ff6ea67040,179.0,110.0,25.0,1
2022-10-12,029f72f6913c,169.9,110.0,1.0,1
2022-10-12,3e1302a06ca8,189.9,120.0,2.0,1
2022-10-14,389412076801,179.0,65.0,7.0,1
2022-10-14,d63b63612407,159.0,80.0,7.0,1
2022-10-14,3cb1c969dd01,189.0,80.0,18.0,1
2022-10-14,f0c2857afa61,199.0,100.0,9.0,1
2022-10-14,cd154f470ffa,189.9,110.0,1.0,1
2022-10-14,e7ff6ea67040,179.0,110.0,26.0,1
2022-10-14,3e1302a06ca8,189.9,120.0,2.0,1
2022-10-14,74d6ed799e21,519.0,350.0,2.0,1
2022-10-13,0e39cf5d57c1,149.0,60.0,1.0,1
2022-10-13,389412076801,179.0,65.0,12.0,1
2022-10-13,584cbff2b783,149.9,85.0,1.0,1
2022-10-13,f0c2857afa61,199.0,100.0,1.0,1
2022-10-13,d9160be84d68,169.9,100.0,2.0,1
2022-10-13,cd154f470ffa,189.9,110.0,1.0,1
2022-10-13,e7ff6ea67040,179.0,110.0,18.0,1
2022-10-13,029f72f6913c,169.9,110.0,5.0,1
2022-10-13,75c7ffa4eebc,189.9,120.0,1.0,1
2022-10-13,534465a0faf1,169.9,120.0,1.0,1
2022-10-13,17abde81f33d,469.0,299.0,1.0,1
2022-10-13,74d6ed799e21,519.0,350.0,3.0,1
2022-10-17,0e39cf5d57c1,149.0,60.0,12.0,1
2022-10-17,389412076801,179.0,65.0,5.0,1
2022-10-17,95879f411e24,189.0,75.0,3.0,1
2022-10-17,d63b63612407,159.0,80.0,3.0,1
2022-10-17,bc2f82a22e11,189.0,80.0,2.0,1
2022-10-17,3cb1c969dd01,189.0,80.0,10.0,1
2022-10-17,3a95d538a917,229.0,85.0,5.0,1
2022-10-17,f0c2857afa61,199.0,100.0,2.0,1
2022-10-17,e7ff6ea67040,179.0,110.0,15.0,1
2022-10-17,3e1302a06ca8,189.9,120.0,1.0,1
2022-10-17,ebf771e2bec9,289.0,127.0,2.0,1
2022-10-17,c837799bf9bc,309.0,192.0,3.0,1
2022-10-17,44c942fe217c,519.0,210.0,4.0,1
2022-10-17,fb45888e228e,569.0,288.4,2.0,1
2022-10-17,f049b16ba53a,699.0,312.0,1.0,1
2022-10-17,74d6ed799e21,519.0,350.0,1.0,1
2022-10-16,389412076801,179.0,65.0,4.0,1
2022-10-16,d63b63612407,159.0,80.0,3.0,1
2022-10-16,f0c2857afa61,199.0,100.0,2.0,1
2022-10-16,e7ff6ea67040,179.0,110.0,2.0,1
2022-10-16,ebf771e2bec9,289.0,127.0,5.0,1
2022-10-16,c837799bf9bc,309.0,192.0,12.0,1
2022-10-16,fb45888e228e,569.0,288.4,7.0,1
2022-10-16,f049b16ba53a,699.0,312.0,2.0,1
2022-10-15,389412076801,179.0,65.0,2.0,1
2022-10-15,3cb1c969dd01,189.0,80.0,1.0,1
2022-10-15,f0c2857afa61,199.0,100.0,1.0,1
2022-10-15,e7ff6ea67040,179.0,110.0,12.0,1
2022-10-15,ebf771e2bec9,289.0,127.0,5.0,1
2022-10-15,c837799bf9bc,309.0,192.0,10.0,1
2022-10-15,fb45888e228e,569.0,288.4,17.0,1
2022-10-15,f049b16ba53a,699.0,312.0,11.0,1
2022-10-19,301ab3da516b,169.9,100.0,1.0,1
2022-10-19,d9160be84d68,169.9,100.0,2.0,1
2022-10-19,029f72f6913c,169.9,110.0,5.0,1
2022-10-19,ebf771e2bec9,289.0,127.0,10.0,1
2022-10-19,c837799bf9bc,309.0,192.0,2.0,1
2022-10-19,1b3367edc2a7,269.0,200.0,1.0,1
2022-10-19,da2fef765dce,459.0,350.0,2.0,1
2022-10-18,819b7948e314,149.9,70.0,3.0,1
2022-10-18,3cb1c969dd01,189.0,80.0,6.0,1
2022-10-18,3a95d538a917,229.0,85.0,1.0,1
2022-10-18,301ab3da516b,169.9,100.0,5.0,1
2022-10-18,d9160be84d68,169.9,100.0,4.0,1
2022-10-18,e7ff6ea67040,179.0,110.0,12.0,1
2022-10-18,ebf771e2bec9,289.0,127.0,12.0,1
2022-10-18,c837799bf9bc,309.0,192.0,21.0,1
2022-10-18,1b3367edc2a7,269.0,200.0,2.0,1
2022-10-18,44c942fe217c,519.0,210.0,3.0,1
2022-10-18,fb45888e228e,569.0,288.4,15.0,1
2022-10-18,f049b16ba53a,699.0,312.0,3.0,1
2022-10-18,da2fef765dce,459.0,350.0,2.0,1
2022-10-20,0e39cf5d57c1,149.0,60.0,6.0,1
2022-10-20,389412076801,179.0,65.0,6.0,1
2022-10-20,95879f411e24,189.0,75.0,3.0,1
2022-10-20,bc2f82a22e11,189.0,80.0,3.0,1
2022-10-20,3cb1c969dd01,189.0,80.0,4.0,1
2022-10-20,3a95d538a917,229.0,85.0,3.0,1
2022-10-20,d9160be84d68,169.9,100.0,1.0,1
2022-10-20,ebf771e2bec9,289.0,127.0,7.0,1
2022-10-20,1b3367edc2a7,269.0,200.0,5.0,1
2022-10-20,44c942fe217c,519.0,210.0,1.0,1
2022-10-20,fb45888e228e,569.0,288.4,4.0,1
2022-10-22,f049b16ba53a,699.0,312.0,1.0,1
2022-10-24,389412076801,179.0,65.0,8.0,1
2022-10-24,95879f411e24,189.0,75.0,5.0,1
2022-10-24,d63b63612407,159.0,80.0,1.0,1
2022-10-24,1b3367edc2a7,269.0,200.0,3.0,1
2022-10-24,fb45888e228e,569.0,288.4,2.0,1
2022-10-24,17abde81f33d,469.0,299.0,3.0,1
2022-10-24,4849cb059ba3,549.0,350.0,2.0,1
2022-10-25,0e39cf5d57c1,149.0,60.0,1.0,1
2022-10-25,389412076801,179.0,65.0,12.0,1
2022-10-25,819b7948e314,149.9,70.0,1.0,1
2022-10-25,95879f411e24,189.0,75.0,6.0,1
2022-10-25,986dbd10687c,149.9,80.0,4.0,1
2022-10-25,301ab3da516b,169.9,100.0,4.0,1
2022-10-25,029f72f6913c,169.9,110.0,4.0,1
2022-10-25,1b3367edc2a7,269.0,200.0,1.0,1
2022-10-25,947567091b5f,309.0,210.0,2.0,1
2022-10-25,4849cb059ba3,549.0,350.0,1.0,1
2022-10-25,da2fef765dce,459.0,350.0,2.0,1
2022-10-26,986dbd10687c,139.9,80.0,5.0,1
2022-10-26,301ab3da516b,169.9,100.0,3.0,1
2022-10-26,029f72f6913c,169.9,110.0,2.0,1
2022-10-28,0e39cf5d57c1,149.0,60.0,1.0,1
2022-10-28,389412076801,179.0,65.0,6.0,1
2022-10-28,3cb1c969dd01,189.0,80.0,3.0,1
2022-10-28,3a95d538a917,229.0,85.0,1.0,1
2022-10-28,f0c2857afa61,199.0,100.0,3.0,1
2022-10-28,e7ff6ea67040,199.0,110.0,4.0,1
2022-10-28,bfe4db97c9d4,519.0,180.0,3.0,1
2022-10-28,947567091b5f,309.0,210.0,2.0,1
2022-10-28,f611e25fa53a,549.0,280.0,3.0,1
2022-10-28,fb45888e228e,569.0,288.4,13.0,1
2022-10-28,17abde81f33d,469.0,299.0,1.0,1
2022-10-28,f049b16ba53a,699.0,312.0,1.0,1
2022-10-28,72f2f63f2a5d,469.0,330.0,2.0,1
2022-10-28,da2fef765dce,459.0,350.0,1.0,1
2022-10-28,4ded9e2e446d,619.0,450.0,1.0,1
2022-10-28,9f45a49e5ee4,879.0,600.0,1.0,1
2022-10-27,986dbd10687c,139.9,80.0,1.0,1
2022-10-30,f0c2857afa61,199.0,100.0,1.0,1
2022-10-30,e7ff6ea67040,199.0,110.0,12.0,1
2022-10-30,fb45888e228e,569.0,288.4,8.0,1
2022-10-30,17abde81f33d,469.0,299.0,2.0,1
2022-10-30,f049b16ba53a,699.0,312.0,5.0,1
2022-10-30,72f2f63f2a5d,469.0,330.0,1.0,1
2022-10-30,4cf0bb777594,469.0,330.0,2.0,1
2022-10-29,0e39cf5d57c1,149.0,60.0,7.0,1
2022-10-29,389412076801,179.0,65.0,1.0,1
2022-10-29,95879f411e24,189.0,75.0,1.0,1
2022-10-29,d63b63612407,159.0,80.0,1.0,1
2022-10-29,bc2f82a22e11,189.0,80.0,1.0,1
2022-10-29,3a95d538a917,229.0,85.0,2.0,1
2022-10-29,e7ff6ea67040,199.0,110.0,3.0,1
2022-10-29,1b3367edc2a7,269.0,200.0,3.0,1
2022-10-29,f611e25fa53a,549.0,280.0,2.0,1
2022-10-29,f049b16ba53a,699.0,312.0,2.0,1
2022-10-29,74d6ed799e21,519.0,350.0,1.0,1
2022-11-01,389412076801,179.0,60.0,9.0,1
2022-11-01,0e39cf5d57c1,149.0,65.0,4.0,1
2022-11-01,bc2f82a22e11,189.0,80.0,3.0,1
2022-11-01,3a95d538a917,229.0,90.0,4.0,1
2022-11-01,e7ff6ea67040,199.0,110.0,16.0,1
2022-11-01,da2fef765dce,459.0,350.0,3.0,1
2022-10-31,389412076801,179.0,65.0,1.0,1
2022-10-31,3a95d538a917,229.0,85.0,2.0,1
2022-10-31,fb45888e228e,569.0,288.4,11.0,1
2022-11-02,3e1302a06ca8,189.9,120.0,5.0,1
2022-11-02,17abde81f33d,469.0,299.0,1.0,1
2022-11-06,389412076801,179.0,60.0,1.0,1
2022-11-06,95879f411e24,189.0,65.0,4.0,1
2022-11-06,3a95d538a917,229.0,90.0,2.0,1
2022-11-06,f0c2857afa61,199.0,90.0,3.0,1
2022-11-04,389412076801,179.0,60.0,5.0,1
2022-11-04,118f7e5cc636,149.0,65.0,5.0,1
2022-11-04,95879f411e24,189.0,65.0,2.0,1
2022-11-04,0e39cf5d57c1,149.0,65.0,4.0,1
2022-11-04,d63b63612407,159.0,75.0,2.0,1
2022-11-04,bc2f82a22e11,189.0,80.0,2.0,1
2022-11-04,3a95d538a917,229.0,90.0,5.0,1
2022-11-04,e7ff6ea67040,199.0,110.0,11.0,1
2022-11-04,ad032f759ad6,275.0,183.1,1.0,1
2022-11-04,44c942fe217c,519.0,210.0,11.0,1
2022-11-04,f19e46b153bf,427.0,284.1,1.0,1
2022-11-04,fb45888e228e,569.0,299.0,10.0,1
2022-11-04,a9d8c085adc0,539.0,299.0,4.0,1
2022-11-04,f049b16ba53a,699.0,330.0,5.0,1
2022-11-04,4cf0bb777594,469.0,340.0,3.0,1
2022-11-04,4849cb059ba3,549.0,350.0,2.0,1
2022-11-04,291d60da77b1,549.0,350.0,3.0,1
2022-11-04,9f45a49e5ee4,879.0,600.0,2.0,1
2022-11-04,6f34201abd4c,999.9,786.6,1.0,1
2022-11-09,f049b16ba53a,699.0,330.0,1.0,1
2022-11-08,389412076801,179.0,60.0,5.0,1
2022-11-08,95879f411e24,189.0,65.0,1.0,1
2022-11-08,44c942fe217c,519.0,210.0,1.0,1
2022-11-08,fb45888e228e,569.0,299.0,9.0,1
2022-11-08,a9d8c085adc0,539.0,299.0,2.0,1
2022-11-08,f049b16ba53a,699.0,330.0,8.0,1
2022-11-11,986dbd10687c,149.9,80.0,1.0,1
2022-11-11,fb45888e228e,569.0,299.0,15.0,1
2022-11-10,389412076801,179.0,60.0,6.0,1
2022-11-10,95879f411e24,189.0,65.0,3.0,1
2022-11-10,d63b63612407,159.0,75.0,3.0,1
2022-11-10,fb45888e228e,569.0,299.0,4.0,1
2022-11-10,4cf0bb777594,469.0,340.0,1.0,1
2022-11-13,389412076801,179.0,60.0,1.0,1
2022-11-13,95879f411e24,189.0,65.0,4.0,1
2022-11-13,d63b63612407,159.0,75.0,5.0,1
2022-11-13,986dbd10687c,149.9,80.0,2.0,1
2022-11-13,f0c2857afa61,199.0,90.0,3.0,1
2022-11-13,c633a7004667,179.9,115.0,1.0,1
2022-11-13,44c942fe217c,519.0,210.0,2.0,1
2022-11-13,291d60da77b1,549.0,350.0,1.0,1
2022-11-13,9f45a49e5ee4,879.0,600.0,1.0,1
2022-11-12,986dbd10687c,149.9,80.0,2.0,1
2022-11-15,e85f45f1aa00,129.9,85.0,1.0,1
2022-11-15,c633a7004667,179.9,115.0,2.0,1
2022-11-15,17abde81f33d,469.0,299.0,2.0,1
2022-11-16,986dbd10687c,149.9,80.0,2.0,1
2022-11-16,e85f45f1aa00,129.9,85.0,1.0,1
2022-11-16,b39c70a89eab,169.9,115.0,3.0,1
2022-11-17,118f7e5cc636,149.0,65.0,4.0,1
2022-11-17,0e39cf5d57c1,149.0,65.0,5.0,1
2022-11-17,d63b63612407,159.0,75.0,1.0,1
2022-11-17,e7ff6ea67040,199.0,110.0,5.0,1
2022-11-17,44c942fe217c,519.0,210.0,1.0,1
2022-11-17,4cf0bb777594,469.0,340.0,2.0,1
2022-11-17,da2fef765dce,459.0,350.0,1.0,1
2022-11-17,74d6ed799e21,519.0,350.0,2.0,1
2022-11-14,95879f411e24,189.0,65.0,1.0,1
2022-11-14,17abde81f33d,469.0,299.0,1.0,1
2022-11-14,fb45888e228e,569.0,299.0,4.0,1
2022-11-14,99f1adc283c4,479.0,330.0,1.0,1
2022-11-18,389412076801,179.0,60.0,3.0,1
2022-11-18,95879f411e24,189.0,65.0,1.0,1
2022-11-18,0e39cf5d57c1,149.0,65.0,11.0,1
2022-11-18,d63b63612407,159.0,75.0,4.0,1
2022-11-18,986dbd10687c,149.9,80.0,2.0,1
2022-11-18,e85f45f1aa00,129.9,85.0,1.0,1
2022-11-18,f0c2857afa61,199.0,90.0,4.0,1
2022-11-18,e7ff6ea67040,199.0,110.0,1.0,1
2022-11-18,1b3367edc2a7,269.0,200.0,1.0,1
2022-11-18,17abde81f33d,469.0,299.0,1.0,1
2022-11-18,fb45888e228e,569.0,299.0,8.0,1
2022-11-18,a9d8c085adc0,539.0,299.0,7.0,1
2022-11-18,99f1adc283c4,479.0,330.0,2.0,1
2022-11-18,f049b16ba53a,699.0,330.0,3.0,1
2022-11-18,4849cb059ba3,549.0,350.0,1.0,1
2022-11-18,74d6ed799e21,519.0,350.0,2.0,1
2022-11-18,291d60da77b1,549.0,350.0,1.0,1
2022-11-18,9f45a49e5ee4,879.0,600.0,1.0,1
2022-11-20,92543c68fd9b,75.9,63.4,1.0,1
2022-11-20,44c942fe217c,519.0,210.0,2.0,1
2022-11-19,389412076801,179.0,60.0,3.0,1
2022-11-19,118f7e5cc636,149.0,65.0,1.0,1
2022-11-19,0e39cf5d57c1,149.0,65.0,12.0,1
2022-11-19,d63b63612407,159.0,75.0,3.0,1
2022-11-19,e85f45f1aa00,129.9,85.0,1.0,1
2022-11-19,e7ff6ea67040,199.0,110.0,7.0,1
2022-11-19,b39c70a89eab,169.9,115.0,1.0,1
2022-11-19,44c942fe217c,519.0,210.0,2.0,1
2022-11-19,f611e25fa53a,549.0,270.0,2.0,1
2022-11-19,17abde81f33d,469.0,299.0,2.0,1
2022-11-19,fb45888e228e,569.0,299.0,25.0,1
2022-11-19,a9d8c085adc0,539.0,299.0,10.0,1
2022-11-19,99f1adc283c4,479.0,330.0,2.0,1
2022-11-19,f049b16ba53a,699.0,330.0,8.0,1
2022-11-19,4849cb059ba3,549.0,350.0,1.0,1
2022-11-19,291d60da77b1,549.0,350.0,5.0,1
2022-11-19,9f45a49e5ee4,879.0,600.0,2.0,1
2022-11-26,389412076801,179.0,60.0,3.0,1
2022-11-26,95879f411e24,189.0,65.0,1.0,1
2022-11-26,d63b63612407,159.0,75.0,1.0,1
2022-11-26,bc2f82a22e11,189.0,80.0,1.0,1
2022-11-26,f0c2857afa61,199.0,90.0,2.0,1
2022-11-26,17abde81f33d,469.0,299.0,1.0,1
2022-11-22,389412076801,179.0,60.0,5.0,1
2022-11-22,e85f45f1aa00,129.9,85.0,2.0,1
2022-11-22,e7ff6ea67040,199.0,110.0,2.0,1
2022-11-22,fb45888e228e,569.0,299.0,3.0,1
2022-11-22,a9d8c085adc0,539.0,299.0,4.0,1
2022-11-24,389412076801,179.0,60.0,10.0,1
2022-11-24,d63b63612407,159.0,75.0,1.0,1
2022-11-24,f0c2857afa61,199.0,90.0,6.0,1
2022-11-24,e7ff6ea67040,179.0,110.0,6.0,1
2022-11-24,fb45888e228e,499.0,299.0,14.0,1
2022-11-29,584cbff2b783,149.9,84.2,3.0,1
2022-11-29,3a95d538a917,229.0,90.0,1.0,1
2022-11-29,74d6ed799e21,519.0,350.0,1.0,1
2022-11-30,584cbff2b783,149.9,84.2,2.0,1
2022-11-30,b39c70a89eab,169.9,115.0,1.0,1
2022-11-25,118f7e5cc636,149.0,65.0,2.0,1
2022-11-25,95879f411e24,189.0,65.0,5.0,1
2022-11-25,0e39cf5d57c1,149.0,65.0,3.0,1
2022-11-25,bc2f82a22e11,189.0,80.0,2.0,1
2022-11-25,c633a7004667,179.9,115.0,1.0,1
2022-12-01,389412076801,179.0,53.8,9.0,1
2022-12-01,95879f411e24,189.0,64.9,5.0,1
2022-12-01,d63b63612407,159.0,71.7,4.0,1
2022-12-01,bc2f82a22e11,189.0,77.7,3.0,1
2022-12-01,e7ff6ea67040,179.0,105.6,10.0,1
2022-12-01,44c942fe217c,519.0,196.2,8.0,1
2022-12-01,fb45888e228e,569.0,287.9,3.0,1
2022-12-01,f049b16ba53a,699.0,322.7,5.0,1
2022-12-01,291d60da77b1,549.0,332.3,1.0,1
2022-12-01,4849cb059ba3,549.0,343.8,1.0,1
2022-12-02,389412076801,179.0,53.8,1.0,1
2022-12-02,bc2f82a22e11,189.0,77.7,2.0,1
2022-12-02,44c942fe217c,519.0,196.2,3.0,1
2022-12-02,fb45888e228e,569.0,287.9,5.0,1
2022-12-02,f049b16ba53a,699.0,322.7,1.0,1
2022-12-02,291d60da77b1,549.0,332.3,1.0,1
2022-12-02,4849cb059ba3,549.0,343.8,2.0,1
2022-12-02,9f45a49e5ee4,879.0,599.6,1.0,1
2022-12-05,389412076801,179.0,53.8,8.0,1
2022-12-05,95879f411e24,189.0,64.9,2.0,1
2022-12-05,301ab3da516b,169.9,101.6,1.0,1
2022-12-05,e7ff6ea67040,179.0,105.6,8.0,1
2022-12-05,fb45888e228e,569.0,287.9,17.0,1
2022-12-05,f049b16ba53a,699.0,322.7,4.0,1
2022-12-04,95879f411e24,189.0,64.9,2.0,1
2022-12-04,b39c70a89eab,169.9,113.5,2.0,1
2022-12-06,95879f411e24,189.0,64.9,5.0,1
2022-12-06,e7ff6ea67040,179.0,105.6,14.0,1
2022-12-08,389412076801,179.0,53.8,6.0,1
2022-12-08,95879f411e24,189.0,64.9,6.0,1
2022-12-08,bc2f82a22e11,159.0,77.7,3.0,1
2022-12-08,f0c2857afa61,199.0,99.9,2.0,1
2022-12-08,c837799bf9bc,309.0,192.0,7.0,1
2022-12-08,1b3367edc2a7,269.0,199.9,4.0,1
2022-12-08,fb45888e228e,569.0,287.9,6.0,1
2022-12-08,291d60da77b1,549.0,332.3,1.0,1
2022-12-08,ebd0004b28f9,749.0,529.9,3.0,1
2022-12-11,389412076801,179.0,53.8,2.0,1
2022-12-11,95879f411e24,189.0,64.9,4.0,1
2022-12-11,d63b63612407,159.0,71.7,4.0,1
2022-12-11,bc2f82a22e11,159.0,77.7,5.0,1
2022-12-11,f0c2857afa61,199.0,99.9,4.0,1
2022-12-11,301ab3da516b,169.9,101.6,1.0,1
2022-12-11,e7ff6ea67040,199.0,105.6,7.0,1
2022-12-11,44c942fe217c,519.0,196.2,3.0,1
2022-12-11,e60d890f2812,349.0,249.9,3.0,1
2022-12-11,fb45888e228e,569.0,287.9,9.0,1
2022-12-11,17abde81f33d,469.0,299.9,1.0,1
2022-12-11,291d60da77b1,549.0,332.3,3.0,1
2022-12-11,99f1adc283c4,479.0,339.9,2.0,1
2022-12-11,4849cb059ba3,549.0,343.8,3.0,1
2022-12-11,ebd0004b28f9,749.0,529.9,4.0,1
2022-12-09,389412076801,179.0,53.8,1.0,1
2022-12-09,95879f411e24,189.0,64.9,4.0,1
2022-12-09,bc2f82a22e11,159.0,77.7,2.0,1
2022-12-09,f0c2857afa61,199.0,99.9,3.0,1
2022-12-09,c837799bf9bc,309.0,192.0,4.0,1
2022-12-09,1b3367edc2a7,269.0,199.9,2.0,1
2022-12-09,e60d890f2812,349.0,249.9,1.0,1
2022-12-09,fb45888e228e,569.0,287.9,28.0,1
2022-12-09,17abde81f33d,469.0,299.9,3.0,1
2022-12-09,291d60da77b1,549.0,332.3,3.0,1
2022-12-09,74d6ed799e21,519.0,341.7,3.0,1
2022-12-09,4849cb059ba3,549.0,343.8,3.0,1
2022-12-09,b98730438166,739.0,519.9,1.0,1
2022-12-09,9f45a49e5ee4,879.0,599.6,2.0,1
2022-12-09,c1ce8667bfd6,1139.0,789.9,1.0,1
2022-12-13,389412076801,179.0,53.8,8.0,1
2022-12-13,95879f411e24,189.0,64.9,2.0,1
2022-12-13,d63b63612407,159.0,71.7,3.0,1
2022-12-13,0e39cf5d57c1,149.0,79.9,9.0,1
2022-12-13,f0c2857afa61,199.0,99.9,7.0,1
2022-12-13,301ab3da516b,169.9,101.6,1.0,1
2022-12-13,e7ff6ea67040,199.0,105.6,16.0,1
2022-12-13,44c942fe217c,519.0,196.2,8.0,1
2022-12-13,4cf0bb777594,469.0,339.9,2.0,1
2022-12-13,74d6ed799e21,519.0,341.7,5.0,1
2022-12-13,ebd0004b28f9,749.0,529.9,3.0,1
2022-12-07,389412076801,179.0,53.8,7.0,1
2022-12-07,c837799bf9bc,309.0,192.0,10.0,1
2022-12-07,fb45888e228e,569.0,287.9,7.0,1
2022-12-07,74d6ed799e21,519.0,341.7,1.0,1
2022-12-07,53d9fbf41098,721.0,500.4,1.0,1
2022-12-07,c31d46b06c20,1699.9,1380.5,1.0,1
2022-12-12,389412076801,179.0,53.8,5.0,1
2022-12-12,95879f411e24,189.0,64.9,3.0,1
2022-12-12,d63b63612407,159.0,71.7,9.0,1
2022-12-12,0e39cf5d57c1,149.0,79.9,5.0,1
2022-12-12,f0c2857afa61,199.0,99.9,4.0,1
2022-12-12,301ab3da516b,169.9,101.6,3.0,1
2022-12-12,e7ff6ea67040,199.0,105.6,18.0,1
2022-12-12,b39c70a89eab,169.9,113.5,1.0,1
2022-12-14,d63b63612407,159.0,71.7,4.0,1
2022-12-14,819b7948e314,149.9,79.9,1.0,1
2022-12-14,f0c2857afa61,199.0,99.9,3.0,1
2022-12-14,029f72f6913c,169.9,112.9,3.0,1
2022-12-14,4cf0bb777594,469.0,339.9,2.0,1
2022-12-14,ebd0004b28f9,749.0,529.9,1.0,1
2022-12-15,389412076801,179.0,53.8,10.0,1
2022-12-15,95879f411e24,189.0,64.9,2.0,1
2022-12-15,d63b63612407,159.0,71.7,13.0,1
2022-12-15,986dbd10687c,139.9,77.5,2.0,1
2022-12-15,0e39cf5d57c1,149.0,79.9,9.0,1
2022-12-15,f0c2857afa61,199.0,99.9,11.0,1
2022-12-15,301ab3da516b,169.9,101.6,1.0,1
2022-12-15,e7ff6ea67040,199.0,105.6,14.0,1
2022-12-15,029f72f6913c,169.9,112.9,3.0,1
2022-12-15,b39c70a89eab,169.9,113.5,2.0,1
2022-12-15,5d834dae9ebc,289.0,159.9,9.0,1
2022-12-15,1b3367edc2a7,269.0,199.9,1.0,1
2022-12-15,947567091b5f,309.0,219.0,1.0,1
2022-12-15,f96735cf36e8,379.0,219.0,8.0,1
2022-12-15,f049b16ba53a,699.0,322.7,3.0,1
2022-12-15,291d60da77b1,549.0,332.3,1.0,1
2022-12-15,4cf0bb777594,469.0,339.9,3.0,1
2022-12-15,99f1adc283c4,479.0,339.9,1.0,1
2022-12-15,9d04914a7333,799.0,559.9,1.0,1
2022-12-15,9f45a49e5ee4,879.0,599.6,1.0,1
2022-12-17,986dbd10687c,139.9,77.5,2.0,1
2022-12-17,b39c70a89eab,169.9,113.5,1.0,1
2022-12-17,4cf0bb777594,469.0,339.9,1.0,1
2022-12-17,ebd0004b28f9,749.0,529.9,2.0,1
2022-12-16,d63b63612407,159.0,71.7,1.0,1
2022-12-16,986dbd10687c,139.9,77.5,1.0,1
2022-12-16,029f72f6913c,169.9,112.9,1.0,1
2022-12-16,b39c70a89eab,169.9,113.5,1.0,1
2022-12-16,947567091b5f,309.0,219.0,6.0,1
2022-12-16,f96735cf36e8,379.0,219.0,2.0,1
2022-12-16,4cf0bb777594,469.0,339.9,1.0,1
2022-12-16,4ded9e2e446d,619.0,439.9,2.0,1
2022-12-16,ebd0004b28f9,749.0,529.9,2.0,1
2022-12-16,9d04914a7333,799.0,559.9,5.0,1
2022-12-16,9f45a49e5ee4,879.0,599.6,3.0,1
2022-12-19,389412076801,179.0,53.8,5.0,1
2022-12-19,95879f411e24,189.0,64.9,4.0,1
2022-12-19,d63b63612407,159.0,71.7,5.0,1
2022-12-19,bc2f82a22e11,159.0,77.7,4.0,1
2022-12-19,4cf0bb777594,469.0,339.9,2.0,1
2022-12-19,ebd0004b28f9,749.0,529.9,1.0,1
2022-12-18,389412076801,179.0,53.8,6.0,1
2022-12-18,d63b63612407,159.0,71.7,7.0,1
2022-12-21,17abde81f33d,469.0,309.9,1.0,1
2022-12-23,17abde81f33d,469.0,309.9,2.0,1
2022-12-20,95879f411e24,189.0,64.9,3.0,1
2022-12-20,d63b63612407,159.0,71.7,5.0,1
2022-12-20,bc2f82a22e11,159.0,77.7,6.0,1
2022-12-20,17abde81f33d,469.0,309.9,2.0,1
2022-12-20,4ded9e2e446d,619.0,439.9,1.0,1
2022-12-20,ebd0004b28f9,749.0,529.9,1.0,1
2022-12-20,9d04914a7333,799.0,559.9,1.0,1
2022-12-24,389412076801,179.0,53.8,4.0,1
2022-12-24,17abde81f33d,469.0,309.9,2.0,1
2023-01-10,0e39cf5d57c1,149.0,79.9,24.0,1
2023-01-10,e7ff6ea67040,199.0,119.9,25.0,1
2023-01-10,75e3f62c174d,347.9,347.7,1.0,1
2023-01-10,4849cb059ba3,549.0,349.9,2.0,1
2022-12-27,95879f411e24,189.0,64.9,3.0,1
2022-12-27,e7ff6ea67040,199.0,105.6,3.0,1
2022-12-27,3a95d538a917,229.0,119.9,1.0,1
2022-12-27,17abde81f33d,469.0,309.9,1.0,1
2023-01-12,d63b63612407,159.0,79.9,2.0,1
2023-01-12,118f7e5cc636,149.0,79.9,2.0,1
2023-01-12,e7ff6ea67040,199.0,119.9,7.0,1
2023-01-12,74d6ed799e21,519.0,349.9,1.0,1
2023-01-09,0e39cf5d57c1,149.0,79.9,14.0,1
2023-01-09,e7ff6ea67040,199.0,119.9,6.0,1
2023-01-09,e60d890f2812,349.0,249.9,6.0,1
2023-01-09,99f1adc283c4,326.9,326.4,1.0,1
2023-01-09,f049b16ba53a,699.0,329.9,27.0,1
2023-01-09,291d60da77b1,332.9,339.9,2.0,1
2023-01-09,75e3f62c174d,347.9,347.7,5.0,1
2023-01-09,4849cb059ba3,343.9,349.9,3.0,1
2023-01-09,74d6ed799e21,519.0,349.9,2.0,1
2023-01-09,4ded9e2e446d,619.0,439.9,2.0,1
