store_id,item_id,avg_daily_forecast,std_daily_forecast,unit_price,total_actual_sales,total_predicted_sales,safety_stock,reorder_point,eoq,current_stock,days_of_supply,risk_level,quadrant,recommended_action,stockout_score,overstock_score,revenue_at_risk,locked_capital
0,8b6a63f4eb18,3.3991405671521897,0.4850260234589343,46.024,62.0,67.98281134304379,3.0,27.0,117.0,55.0,16.18056061920357,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,68.9,0.0,1288.672
0,8b6d77a72984,1.5167464156674861,0.09931862117949022,189.9,5.0,7.583732078337431,1.0,12.0,39.0,26.0,17.14195578867281,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,76.1,0.0,2658.6
0,8b6e5c8dfa55,1.6767096192786881,0.18830141123596764,89.61875,13.0,13.413676954229505,1.0,13.0,59.0,9.0,5.367655732703289,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,64.7,0.0,245.28359134912355,0.0
0,8b6edc51b4c0,1.1540045515393853,0.07018310021818679,416.05,2.0,2.3080091030787706,1.0,10.0,23.0,20.0,17.33095417459228,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,77.5,0.0,4160.5
0,8b70d1433ac6,2.4020121665617804,0.426582172396827,119.62615384615385,31.0,31.226158165303147,2.0,19.0,61.0,17.0,7.077399622139988,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,51.9,0.6,0.0,0.0
0,8b7477afc444,1.5063029425438725,0.43938751900057604,98.9,9.0,6.02521177017549,2.0,13.0,53.0,6.0,3.9832624836190575,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,75.1,0.0,449.41352712312295,0.0
0,8b74d1ae53e3,4.6415758835174366,1.1507489268430653,230.17733333333334,88.0,69.62363825276155,6.0,39.0,61.0,76.0,16.373749327223404,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,70.3,0.0,8516.561333333333
0,8b8490b26391,1.6200942343746627,0.13686547250585016,339.9,14.0,17.82103657812129,1.0,13.0,30.0,20.0,12.34496091378275,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,12.4,40.1,0.0,0.0
0,8b884d2e855d,0.756163761860353,0.23421962950248787,558.356,3.7150002,7.5616376186035295,2.0,8.0,16.0,5.0,6.612324277083503,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,55.4,0.0,163.68001392109443,0.0
0,8b9cb9ba9ba1,0.8419083360962877,0.1,2199.0,1.0,0.8419083360962877,1.0,7.0,9.0,8.0,9.502222103054521,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,33.7,18.8,0.0,0.0
0,8b9e12c441a8,0.780789073375554,0.1,1490.0,1.0,0.780789073375554,1.0,7.0,10.0,6.0,7.68453376794893,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,47.4,5.1,0.0,0.0
0,8ba077f15dc5,5.209758626851134,0.1,56.9,1.0,5.209758626851134,1.0,38.0,130.0,64.0,12.284638230674169,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,12.9,39.6,0.0,0.0
0,8ba2ae73daba,2.4851282954048974,0.3204090640247133,31.4175,50.0,39.76205272647836,2.0,20.0,121.0,23.0,9.255055379848166,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,35.6,16.9,0.0,0.0
0,8ba869540d5b,19.61043134894214,2.833248446774714,14.709285714285715,580.0,549.0920777703799,13.0,151.0,494.0,329.0,16.77678548451447,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,73.3,0.0,2618.252857142857
0,8baf67d0a597,1.3143274971916237,0.1303684754664688,68.10857142857142,16.0,18.400584960682732,1.0,11.0,60.0,4.0,3.043381507688883,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,82.2,0.0,354.18449184679275,0.0
0,8bb43e581484,2.0346307864094304,0.3365536918694279,62.97833333333334,33.0,36.623354155369746,2.0,17.0,77.0,16.0,7.863834611603241,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,46.0,6.5,0.0,0.0
0,8bc26bcf1c7a,0.8311533626839516,0.12708959102769035,269.89799999999997,4.009,4.155766813419758,1.0,7.0,24.0,9.0,10.828326520796711,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,23.8,28.7,0.0,0.0
0,8bc852da162f,1.6491290577762951,0.21770597561775748,93.84238095238095,33.0,34.6317102133022,1.0,13.0,57.0,16.0,9.702090885218277,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,32.2,20.3,0.0,0.0
0,8bcfbb950bdb,3.322939296705086,0.5148084091593955,566.98,81.03,93.04230030774241,3.0,27.0,33.0,23.0,6.9215829560311315,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,53.1,0.0,147.7408571209486,0.0
0,8bd2bbd68482,1.2241276304466333,0.1,234.0,1.0,1.2241276304466333,1.0,10.0,31.0,17.0,13.887440800431412,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,0.8,51.7,0.0,0.0
0,8bda984a9653,1.0391021606233364,0.14366702967879763,729.9,2.0,2.0782043212466728,1.0,9.0,17.0,18.0,17.322647071777972,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,77.4,0.0,6569.099999999999
0,8bde05c4283f,2.2940148909211966,0.950253894446411,89.72375,20.0,18.352119127369573,5.0,22.0,69.0,46.0,20.052180211231324,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,97.9,0.0,2153.37
0,8be1fd76faab,1.3850267637047757,0.1,89.9,1.0,1.3850267637047757,1.0,11.0,54.0,20.0,14.440154171824425,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,55.8,0.0,809.1
0,8be64671fa62,14.605064283486467,2.4778555969599307,192.856,335.0,292.10128566972935,11.0,114.0,118.0,217.0,14.857859971582307,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,58.9,0.0,19864.167999999998
0,8be82ca45b35,5.229988662635582,1.2947409877256162,74.68703703703704,143.0,141.2096938911607,6.0,43.0,114.0,56.0,10.707480190173024,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,24.7,27.8,0.0,0.0
0,8be84a86a284,1.2677559081383654,0.15308744641039607,163.628,7.0,6.338779540691827,1.0,10.0,38.0,19.0,14.987112170433917,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,59.9,0.0,1472.6519999999998
0,8be8644a1479,1.6245958012876776,0.1,1349.93,2.0,1.6245958012876776,1.0,13.0,15.0,11.0,6.770914950833459,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,54.2,0.0,502.4042702259222,0.0
0,8bef8658f820,0.6027633708670657,0.10400060378476508,1386.6133333333335,8.824,9.041450563005984,1.0,6.0,9.0,6.0,9.954154963612162,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,30.3,22.2,0.0,0.0
0,8bf60d3cc38f,2.034577804977761,0.26319018296945873,71.8938888888889,38.0,36.6224004895997,2.0,17.0,72.0,15.0,7.372536927956883,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,49.7,2.8,0.0,0.0
0,8bfcf344ed3d,2.4028336049945116,0.1,119.9,2.0,2.4028336049945116,1.0,18.0,61.0,21.0,8.73968133138706,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,39.5,13.0,0.0,0.0
0,8bfdaf21d0cf,4.806082528433645,0.9423033982090129,62.72826086956522,114.0,110.53989815397384,5.0,39.0,119.0,31.0,6.450159733337587,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,56.6,0.0,165.7643032731954,0.0
0,8bffba16a67d,1.255356955865623,0.19740059745915245,270.1222222222222,14.0,11.298212602790606,1.0,10.0,30.0,22.0,17.52489592478503,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,78.9,0.0,3241.4666666666662
0,8c075ae17b46,1.6014194743789973,0.25677413263593224,333.2333333333333,3.0,4.804258423136992,2.0,14.0,30.0,12.0,7.493352111665429,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,48.8,3.7,0.0,0.0
0,8c11a35c1bb8,1.1622569418994715,0.06288777307189986,585.9,3.0,3.4867708256984145,1.0,10.0,20.0,4.0,3.441579788254753,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,79.2,0.0,2423.1643958123022,0.0
0,8c1441c992b4,1.48166474972218,0.261123241461983,305.255,15.0,17.77997699666616,2.0,13.0,30.0,17.0,11.473580648515522,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,18.9,33.6,0.0,0.0
0,8c1929241f98,1.494477229484018,0.22208052892360125,249.59615384615384,24.0,19.428203983292235,1.0,12.0,34.0,4.0,2.6765212082763123,CRITICAL STOCKOUT,Reorder now 🚨,Raise a replenishment order before stock runs out.,84.9,0.0,1612.7257640444518,0.0
0,8c1fe2628a50,1.2504436887251522,0.09414857649792714,349.9,2.0,2.5008873774503044,1.0,10.0,26.0,5.0,3.9985806998614883,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,75.0,0.0,1313.2117267945152,0.0
0,8c270c4efbfe,19.415870538485006,5.0075256281451646,175.32999999999998,34.0,38.83174107697001,22.0,158.0,143.0,101.0,5.201930029343968,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,66.0,0.0,6120.962070588034,0.0
0,8c2996445ba7,1.3566937963266819,0.14288993979602854,195.552,6.0,6.783468981633409,1.0,11.0,36.0,13.0,9.58211796589486,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,33.1,19.4,0.0,0.0
0,8c30a1cbae84,1.2390171207042504,0.08254250193162242,99.9,8.0,9.912136965634003,1.0,10.0,48.0,11.0,8.87800484447516,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,38.4,14.1,0.0,0.0
0,8c3410e9ee8e,1.493154574685153,0.1797416517343686,859.9,9.0,7.465772873425765,1.0,12.0,18.0,22.0,14.733906571353423,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,58.0,0.0,8599.0
0,8c3a86a453e4,2.4974629713191017,0.2901404559788823,79.61576923076925,63.0,64.93403725429664,2.0,20.0,76.0,34.0,13.61381545610744,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,2.9,49.6,0.0,0.0
0,8c48fcd56bdf,2.0021297774414295,0.399557318658517,141.08,38.0,32.03407643906287,2.0,17.0,51.0,18.0,8.990426196548876,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,37.6,14.9,0.0,0.0
0,8c50f4609046,1.3044064546708787,0.11996838650038531,279.61,4.0,5.217625818683515,1.0,11.0,30.0,10.0,7.666322076367791,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,47.5,5.0,0.0,0.0
0,8c601ec8d33b,2.938166939847027,0.5459844052126319,28.543333333333333,19.0,26.443502458623243,3.0,24.0,138.0,20.0,6.806965162109298,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,53.9,0.0,16.18888180456884,0.0
0,8c6777456f52,2.5230692860047292,0.839147059943135,37.6468,67.0,63.07673215011823,4.0,22.0,111.0,39.0,15.457363860885625,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,63.4,0.0,639.9956
0,8c700aaab569,4.988917442425379,1.7561238861468174,115.32791666666667,132.0,119.73401861820909,8.0,43.0,89.0,14.0,2.8062200189854924,CRITICAL STOCKOUT,Reorder now 🚨,Raise a replenishment order before stock runs out.,84.0,0.0,2412.9393520650638,0.0
0,8c76a0ed1003,1.5149846598772405,0.11853242689508364,37.325,6.0,6.059938639508962,1.0,12.0,87.0,3.0,1.9802180704873213,CRITICAL STOCKOUT,Reorder now 🚨,Raise a replenishment order before stock runs out.,90.1,0.0,283.852617009426,0.0
0,8c7bda0e8176,2.1466353672846314,0.19089049471160752,92.83000000000001,2.0,4.293270734569263,1.0,17.0,65.0,31.0,14.441204348185687,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,55.8,0.0,1299.6200000000001
0,8c7de1e5a7f4,2.251145879745157,0.2277237550515862,108.7708,57.0,56.27864699362892,1.0,17.0,62.0,20.0,8.884364260864391,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,38.4,14.1,0.0,0.0
0,8c80fb36b20b,1.6674938521564673,0.4553059234008416,119.38062500000001,23.0,26.679901634503477,2.0,14.0,51.0,7.0,4.197916526617073,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,73.5,0.0,557.8008327786766,0.0
0,8c854fc32850,3.022717105949681,0.43034850795563334,42.0525,48.0,48.3634736951949,2.0,24.0,115.0,17.0,5.624079066657784,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,62.8,0.0,174.89717768564273,0.0
0,8c960a9f3747,1.961912769430425,0.1,129.9,6.441,1.961912769430425,1.0,15.0,53.0,31.0,15.800906382295377,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,66.0,0.0,2078.4
0,8c9d638a9581,1.6746940464378863,0.5523033656931975,81.493,14.0,16.746940464378863,3.0,15.0,62.0,29.0,17.316595865187246,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,77.4,0.0,1140.902
0,8c9fef832e24,1.2033464172882435,0.12569467836766515,649.9,8.0,7.220078503729461,1.0,10.0,19.0,17.0,14.127270215595702,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,53.5,0.0,4549.3
0,8ca85ec98137,1.4726396615450286,0.1,299.0,1.0,1.4726396615450286,1.0,12.0,30.0,14.0,9.506738386573005,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,33.7,18.8,0.0,0.0
0,8cb8cb580113,2.343589474170367,0.2770932256429588,78.12055555555555,49.0,42.18461053506661,2.0,19.0,74.0,24.0,10.240701396090722,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,28.2,24.3,0.0,0.0
0,8cbbc4622d4b,3.0008890619103896,0.9189727998618904,63.59277777777778,56.0,54.01600311438701,5.0,27.0,93.0,59.0,19.660840098647345,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,95.0,0.0,2034.968888888889
0,8cbc390126a1,1.469192340432003,0.13450478486342607,119.90000000000002,12.0,13.222731063888029,1.0,12.0,48.0,26.0,17.696797951148405,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,80.2,0.0,1678.6000000000004
0,8cc0331e2f31,1.9608691233873679,0.1795543419612095,97.90000000000002,25.0,23.530429480648415,1.0,15.0,61.0,10.0,5.099779419610204,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,66.8,0.0,364.7836102573632,0.0
0,8cc3b7a1c955,0.9907192758902293,0.3380017731654247,349.9,2.678,1.9814385517804587,2.0,9.0,23.0,17.0,17.159250267664703,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,76.2,0.0,2799.2
0,8cd4447db211,2.460552606696831,0.4367647637549582,49.15909090909091,59.0,54.13215734733028,2.0,20.0,96.0,12.0,4.876953236984192,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,68.4,0.0,256.8006140453799,0.0
0,8cd555f12ee6,1.3704709189060678,0.31226097369982825,449.9,3.0,2.7409418378121355,2.0,12.0,24.0,8.0,5.837409528095445,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,61.2,0.0,716.8240649108793,0.0
0,8cd62f824e76,2.378498238324134,0.38042870877205615,49.424375,36.0,38.05597181318615,2.0,19.0,94.0,30.0,12.613000723152814,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,10.4,42.1,0.0,0.0
0,8ce033dce2e0,1.232432842093403,0.36033359046523444,504.9,2.0,2.464865684186806,2.0,11.0,22.0,12.0,9.736838868734521,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,32.0,20.5,0.0,0.0
0,8ce6abf60356,2.215189639917359,0.4652732975654338,1232.7418518518518,59.822,59.810120277768696,3.0,19.0,19.0,40.0,18.057144760523645,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,82.9,0.0,25887.57888888889
0,8ceaeb425c21,1.8282893569870624,0.21433894086113653,299.9,19.0,20.111182926857687,1.0,14.0,34.0,6.0,3.281756236817856,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,80.4,0.0,2038.7278471229401,0.0
0,8cebf9bdbd92,1.253373726079664,0.13811911492182172,1259.9,2.0,2.506747452159328,1.0,10.0,14.0,13.0,10.372006153872196,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,27.2,25.3,0.0,0.0
0,8cee0389e3f6,1.109906196055376,0.10767434316799086,1340.5266666666666,4.0,3.329718588166128,1.0,9.0,13.0,19.0,17.118563773701144,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,75.9,0.0,13405.266666666666
0,8cf071613f3d,13.201815831298623,1.7429298240921296,42.45357142857143,415.0,369.65084327636146,8.0,101.0,239.0,203.0,15.376672617923614,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,62.8,0.0,4330.2642857142855
0,8cf2fab30cbe,9.268740939401562,1.4332760340479587,44.04071428571428,271.0,259.5247463032437,7.0,72.0,196.0,37.0,3.991912196263079,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,75.1,0.0,1227.9073719319817,0.0
0,8cf35712c585,1.4847568041509949,0.14379716755910793,198.75133333333332,22.0,22.271352062264924,1.0,12.0,37.0,12.0,8.082131677356934,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,44.4,8.1,0.0,0.0
0,8cfd49a9a5c4,1.6754034995245193,0.16624876703016966,69.821,12.0,16.754034995245192,1.0,13.0,67.0,19.0,11.340551697183523,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,19.9,32.6,0.0,0.0
0,8cff06c8d015,0.6817364338365366,0.15823952893910376,991.6060869565217,17.646,15.679937978240343,1.0,6.0,12.0,4.0,5.867370146978385,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,61.0,0.0,765.6736346203053,0.0
0,8d0a14834f04,1.4201936742167742,0.41176578249846457,53.13333333333333,11.0,12.781743067950968,2.0,12.0,70.0,26.0,18.307362208424706,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,84.8,0.0,743.8666666666667
0,8d0a2068aa75,1.401056322186279,0.05688349702711383,126.0,5.0,4.203168966558837,1.0,11.0,46.0,23.0,16.41618515671778,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,70.6,0.0,1512.0
0,8d18adc81472,1.1593324555347682,0.1317117940353996,218.84142857142857,9.0,8.115327188743377,1.0,10.0,32.0,6.0,5.1753920727013245,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,66.2,0.0,462.92122388058453,0.0
0,8d1960604802,1.109049557353576,0.1,899.9,1.0,1.109049557353576,1.0,9.0,15.0,4.0,3.606691850222488,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,77.9,0.0,3386.6358766373805,0.0
0,8d1fd1d33547,1.6780780438834269,0.07726994225381471,130.0,3.0,3.3561560877668537,1.0,13.0,49.0,5.0,2.9795992017325634,CRITICAL STOCKOUT,Reorder now 🚨,Raise a replenishment order before stock runs out.,82.7,0.0,877.0510199339184,0.0
0,8d20185399b4,3.21579997874642,0.5186388450584588,129.2422222222222,87.0,86.82659942615334,3.0,26.0,68.0,53.0,16.4811245569634,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,71.1,0.0,3489.5399999999995
0,8d20af1f3bb8,37.26040323480596,4.676801868570193,127.78107142857142,1045.0,1043.291290574567,21.0,282.0,231.0,166.0,4.455131603217188,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,71.6,0.0,12116.561873285948,0.0
0,8d235482f7c8,1.3767166094595478,0.09131600523952593,158.0,5.0,5.506866437838191,1.0,11.0,40.0,12.0,8.716390808062375,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,39.6,12.9,0.0,0.0
0,8d2b01473274,1.0113908421468518,0.20380289263060325,819.7922222222222,7.334,9.102517579321667,1.0,9.0,16.0,10.0,9.887374478073454,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,30.8,21.7,0.0,0.0
0,8d3612f6bb6c,1.292932124788188,0.10617768163280442,499.9,2.0,2.585864249576376,1.0,11.0,22.0,16.0,12.374972895519297,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,12.2,40.3,0.0,0.0
0,8d3a4bf618ff,1.6428011933897708,0.536103157711383,524.925,2.0,3.2856023867795416,3.0,15.0,24.0,6.0,3.652298296435703,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,77.6,0.0,2886.8819150808777,0.0
0,8d47acc3412d,1.9600001262642666,0.2631487650596706,89.72733333333333,26.0,29.400001893964,2.0,16.0,64.0,11.0,5.612244536415337,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,62.9,0.0,244.0584259721582,0.0
0,8d494586a1bc,3.2756374030212845,0.49536228387735975,372.7688,89.4,81.89093507553211,3.0,26.0,41.0,54.0,16.485341127865098,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,71.1,0.0,10437.5264
0,8d4d1754879b,29.129673944849852,6.623031997734031,148.68249999999998,730.0,815.6308704557958,29.0,233.0,190.0,470.0,16.13474977062338,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,68.5,0.0,35237.752499999995
0,8d52d1d4b2c9,0.723424047351191,0.008522525224288813,814.9,2.0,1.446848094702382,1.0,7.0,13.0,13.0,17.970096581112216,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,82.3,0.0,4889.4
0,8d555291eb18,1.0959065077828656,0.1,149.9,1.0,1.0959065077828656,1.0,9.0,37.0,3.0,2.7374597912273706,CRITICAL STOCKOUT,Reorder now 🚨,Raise a replenishment order before stock runs out.,84.5,0.0,700.2346986165609,0.0
0,8d64c4c7ead7,1.7764256015859716,0.2101103779078769,267.5783333333333,27.0,31.97566082854749,1.0,14.0,35.0,12.0,6.755137951899895,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,54.3,0.0,116.39101234126822,0.0
0,8d66e11e762c,0.631113089201335,0.17569363670379373,1057.1595000000002,14.644,12.622261784026701,1.0,6.0,11.0,9.0,14.26051868356807,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,54.5,0.0,3171.4785000000006
0,8d74e4d2789e,1.7758949959952168,0.4035559796086722,53.48833333333334,8.0,10.6553699759713,2.0,15.0,78.0,12.0,6.757156266029774,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,54.3,0.0,23.067644575535738,0.0
0,8d75d4b20670,1.5749835086975712,0.22606016263024928,449.9,6.0,6.299934034790285,1.0,13.0,26.0,27.0,17.143036641905912,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,76.1,0.0,6298.599999999999
0,8d763f53f095,1.04774456770449,0.1130416705304574,2499.9,4.0,3.14323370311347,1.0,9.0,9.0,14.0,13.362035396349212,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,4.8,47.7,0.0,0.0
0,8d8700d4687c,5.895855886669477,0.9841988718657838,177.84481481481484,166.0,159.18810894007586,5.0,47.0,78.0,17.0,2.8833811963479263,CRITICAL STOCKOUT,Reorder now 🚨,Raise a replenishment order before stock runs out.,83.4,0.0,4316.469936525131,0.0
0,8d8d3fdee7df,5.853718866376482,2.291955518263432,122.94444444444444,152.0,158.05040939216502,11.0,52.0,94.0,105.0,17.937315131943837,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,82.0,0.0,6516.055555555556
0,8d8ecb700c59,0.8638735611767939,0.11519231448482509,325.0,2.0,1.7277471223535878,1.0,8.0,23.0,17.0,19.67880574657488,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,95.1,0.0,2925.0
0,8d908e699588,1.5688360835287745,0.05797803145001657,459.8999999999999,6.0,4.706508250586324,1.0,12.0,25.0,5.0,3.187076108520864,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,81.1,0.0,2751.0540037041833,0.0
0,8d9143b02639,1.4917682934731147,0.23212730882271632,91.19692307692307,25.0,19.39298781515049,2.0,13.0,55.0,17.0,11.395871647346004,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,19.5,33.0,0.0,0.0
0,8d980e310c68,1.5721915832446505,0.17105909519214907,158.422,6.0,7.860957916223253,1.0,13.0,43.0,11.0,6.996602778713819,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,52.5,0.0,0.8461450054881315,0.0
0,8d98451e8c2f,1.7100761890119645,0.25192370714195994,739.0533333333333,25.0,20.520914268143574,2.0,14.0,21.0,14.0,8.186769741580239,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,43.6,8.9,0.0,0.0
0,8d9924c7cc57,5.803736016426751,0.7779908849172361,85.21464285714286,159.0,162.50460845994903,4.0,45.0,112.0,26.0,4.479872951907227,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,71.4,0.0,1246.362328852884,0.0
0,8d9f7a708d21,1.2160994541381691,0.17950929561492507,298.2333333333333,6.0,7.296596724829015,1.0,10.0,28.0,14.0,11.512216334248405,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,18.7,33.8,0.0,0.0
0,8d9ff7190eb9,1.7993874369639342,0.1540891523574098,74.9,14.0,14.395099495711474,1.0,14.0,67.0,30.0,16.67234047750068,HIGH OVERSTOCK,Markdown / clear 🏷️,Promote or discount to free up capital.,0.0,72.5,0.0,1198.4
0,8da037cb0729,1.3955888238687326,0.15745839702084052,68.87,19.0,18.142654710293524,1.0,11.0,61.0,14.0,10.031607992668206,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,29.8,22.7,0.0,0.0
0,8da0a08394e1,1.9018426798070232,0.2578640474287026,375.5561538461538,49.444,49.447909674982604,2.0,16.0,31.0,6.0,3.1548350784770536,MEDIUM RISK (REORDER),Watch / volatile ⚠️,Investigate — demand is erratic; review manually.,81.3,0.0,2746.4041312645923,0.0
0,8da8087f2cdb,1.108179939859591,0.1,316.0,1.0,1.108179939859591,1.0,9.0,26.0,13.0,11.730946872804004,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,17.0,35.5,0.0,0.0
0,8da85b576086,2.0752293431557045,0.4020788249689027,127.92375,39.0,33.20366949049127,2.0,17.0,55.0,15.0,7.228116761875677,BALANCED INVENTORY,Healthy ✅,No action needed; leave as is.,50.8,1.7,0.0,0.0
