item_id,date,store_id
01f8a341fe43,2022-11-11,1
657c079f32be,2022-11-11,1
441f1957fd21,2022-11-11,1
8fb69c91c10b,2022-11-15,1
82e4394c5c78,2022-11-15,1
c80b62dce551,2023-06-21,1
25ba46e92452,2023-03-05,1
ea18eabbe185,2023-03-02,1
1667cdf37b96,2023-03-05,1
1d08bb39879d,2023-03-05,1
2e23d17b0f1d,2023-03-02,1
9dbfbe998d05,2023-03-05,1
716dda365ccd,2023-03-02,1
6d0f07566808,2022-11-15,1
f31603accf2a,2023-06-28,1
99650d611ad2,2024-07-02,1
7863fc493a80,2024-07-02,1
6f8b749ba527,2022-11-22,1
36a7220bf0a5,2022-11-22,1
c69f79d8a220,2024-02-19,1
4c07745b2b1b,2024-02-19,1
33acb610d055,2024-03-21,1
4ce0f6b0dbd6,2023-03-05,1
2eb2cdfd8e3b,2023-03-05,1
66f2de193117,2022-11-29,1
29f7c5e889da,2022-11-29,1
a803286d89ba,2023-05-30,1
baefa583feef,2022-11-28,1
4e4f7517c101,2023-05-17,1
7053e439869d,2023-03-26,1
96f743917aac,2024-06-13,1
9da375f2db46,2022-11-18,1
e3a3d2bee742,2022-11-18,1
60fc2bee0cd8,2023-11-28,1
acfc3bf984fc,2022-11-22,1
8826154a5d97,2022-12-08,1
b6cfd0dc3694,2022-12-08,1
75190fa1259b,2023-10-23,1
7eb0482d4685,2023-06-28,1
932d99d86281,2023-06-28,1
638a7d6ec56b,2022-11-18,1
ec8bc613207b,2022-11-17,1
33dbb6a11a0a,2022-11-16,1
3c9fbeb963b3,2022-12-01,1
10bd2c22a434,2022-12-01,1
9186f5b344bd,2022-11-27,1
781d7a25c220,2024-04-05,1
06677f4f1c9e,2022-12-20,1
06f0e037a8f0,2022-12-20,1
12b59856fdb2,2022-11-20,1
aaf169da967f,2022-11-24,1
5e277c843b0e,2022-11-22,1
b86615dff4ec,2024-04-21,1
d08aeaf80781,2022-11-20,1
cb8ccca5fef1,2022-11-22,1
ecfc53ddfcb6,2022-11-22,1
a1a85a5a80ac,2022-11-22,1
0be90ffa8607,2022-11-30,1
a5c3af1d8df3,2022-11-22,1
7f493dd5df42,2024-03-07,1
850954e619ab,2024-03-07,1
2fccf1d3d4df,2024-03-07,1
b817463d2e44,2024-03-07,1
1e999a52ba56,2022-12-01,1
3ba1b6e1bfa1,2024-09-16,1
ed555fc8be2c,2022-11-24,1
a603e5909f94,2022-11-22,1
f1b236ec1495,2022-11-22,1
0f536d4d0777,2022-11-22,1
5e44a1b56f3b,2022-12-01,1
5a17bd110f04,2022-12-01,1
af316ff8fa95,2022-12-06,1
8b74d1ae53e3,2024-08-13,1
3c315a875345,2024-09-02,1
673d3ab3fb27,2023-06-22,1
81ea560bc5bd,2022-12-01,1
29da20060e4c,2022-12-01,1
9c15fe76ccc6,2022-12-01,1
05729437de7a,2022-12-01,1
c20c875a82ba,2024-03-13,1
7547bc47440c,2024-03-13,1
dc4c17a9ece4,2023-02-16,1
feac414a79f1,2024-03-13,1
0d22155a7fed,2024-03-13,1
06959a67561e,2022-12-05,1
4b0c54b18dba,2022-12-15,1
e7bdc915cc59,2022-12-15,1
888501a4df0c,2022-12-15,1
5dae08338af5,2022-12-15,1
c2bfa29813a1,2022-12-15,1
da7a4cbad876,2022-12-04,1
147163cf2fe5,2023-01-29,1
2ac2913ee284,2023-02-20,1
1749a901cf31,2022-11-29,1
dee4ca05a147,2023-02-07,1
0c65e5f1af96,2023-02-07,1
fccac4a025f2,2022-12-04,1
5037cb4412d3,2022-12-04,1
731c538f9c55,2022-12-04,1
483041908ad6,2022-12-01,1
bc664f91a860,2022-12-06,1
4b8a15e928f8,2024-08-15,1
beff8209281a,2022-12-06,1
122285eb0f42,2022-12-09,1
f847f1a9b16c,2024-05-14,1
62febdc7ced7,2023-05-23,1
62e5d3dfa4c9,2022-12-12,1
e4f32d96adc7,2022-12-12,1
46198ed8977d,2022-12-12,1
f1b1bf0b44d1,2022-12-12,1
5ea0a7a09f24,2022-12-06,1
7ba8dba2f158,2023-03-01,1
d0cdb2216232,2022-12-12,1
8d9924c7cc57,2022-12-12,1
acf2f31a4a4d,2023-02-13,1
a4a92411128b,2023-03-02,1
7e95cfdcc61c,2024-08-27,1
c04f0e42a984,2022-12-08,1
cf1a5689eb9d,2022-12-14,1
89113edb0ac3,2022-12-22,1
fcb5ff148fd1,2022-12-20,1
49b258152510,2022-12-18,1
e98f6149840a,2022-12-19,1
c8b2c8c0b58b,2023-04-10,1
4bb24647e87c,2023-09-13,1
9a0dccc8df08,2022-12-11,1
f7c5619d922d,2023-02-13,1
a2d4793a7565,2022-12-19,1
f842c8d98ec0,2023-01-11,1
812790bd91d0,2022-12-12,1
d62ea8946316,2022-12-12,1
5da40a2dec7f,2022-12-12,1
80cf0fca9932,2023-09-13,1
cf798ca0719c,2022-12-15,1
86c76f40ffb9,2022-12-15,1
bb5e28b6d88f,2022-12-15,1
fbc35fe0e09d,2022-12-13,1
c746bf3bd61e,2022-12-20,1
51d1edf0d627,2022-12-20,1
d1729fcc73f2,2022-12-20,1
69ac90420afd,2022-12-23,1
bf7ae39ed214,2022-12-15,1
08a06d2cc7e0,2022-12-15,1
f7f7fc601d1f,2023-06-26,1
41c09bbaf978,2022-12-15,1
27b468d9f68c,2023-06-26,1
b2bed436d6c9,2023-06-26,1
e11040778c89,2023-02-13,1
e5193a925419,2023-09-13,1
e974f95ea27e,2023-01-30,1
d5443c567da6,2023-04-16,1
c91d8b9b1446,2023-01-15,1
0cb6590a931e,2022-12-19,1
89ef5526286f,2022-12-18,1
4c18a14c0e33,2022-12-18,1
9f5281011aa0,2023-01-10,1
02b9c32fb5bb,2023-01-09,1
94091497006a,2022-12-15,1
69abf6eebc76,2024-08-13,1
3fd47822d5fc,2023-01-03,1
64f611a05aa1,2023-11-26,1
b37bafbe2a36,2022-12-22,1
cc618b973ee2,2022-12-22,1
f54a7d2824ab,2023-01-23,1
b89be7d80ce6,2023-01-23,1
4a72f62c025d,2023-01-23,1
30c7b157be67,2022-12-25,1
dfc7335bdd02,2022-12-25,1
08f3d99efca1,2022-12-25,1
c6a0078338cb,2022-12-25,1
3e7a614bac45,2022-12-19,1
76930da661c7,2023-09-13,1
eba9bffa4e03,2023-02-06,1
90ebde586d3d,2023-03-13,1
5ad9e4fe2863,2024-05-13,1
b718310fd277,2023-01-11,1
29e5bbcd72d8,2023-02-12,1
356531fec992,2024-08-07,1
cfd7910b3251,2022-12-22,1
ddeff9fbbedf,2022-12-22,1
14f02ab36990,2022-12-25,1
8be1fd76faab,2022-12-25,1
b7a9d5bbc84a,2024-06-26,1
bc10f0cb89c5,2024-06-26,1
0ac62f1b1524,2024-06-26,1
ad8da25021c8,2023-04-20,1
b62e5b33e2d7,2023-01-12,1
1eb32aa99d3e,2023-04-20,1
a691b95d7dc6,2022-12-25,1
dcd2d36360a4,2022-12-25,1
442255b0595b,2022-12-25,1
eebc0aa5e2f5,2022-12-20,1
09e9486c64b6,2023-01-12,1
2e2679e7e5bf,2023-01-12,1
b60540832400,2024-03-26,1
56314dfefd6c,2024-03-26,1
bdaf6c9728e9,2022-12-25,1
324623c7fc7e,2022-12-25,1
3535063ceb42,2022-12-25,1
654388b53dd4,2022-12-25,1
56a2a2a0f2af,2022-12-25,1
5e707e071f92,2022-12-25,1
60f8929f38fc,2022-12-25,1
a26fff433b17,2022-12-25,1
e748c5a8b57b,2022-12-25,1
f04ecd4d1a67,2022-12-25,1
52c2c8e13326,2022-12-27,1
46ce4ce89f6b,2022-12-27,1
264ec4433b34,2022-12-27,1
9505ae829832,2022-12-27,1
0378668ef701,2022-12-27,1
f5cf9beddc1d,2022-12-27,1
2fbfc1595039,2022-12-25,1
a25ea5a18810,2022-12-27,1
d772be844448,2022-12-27,1
7564233ed28b,2022-12-27,1
84fbd1b92b61,2023-02-08,1
6b4cbf41da39,2022-12-26,1
180470efff12,2023-01-11,1
da5646be3ec3,2023-01-12,1
ec50f809fb60,2023-01-22,1
2b44ed7265a6,2022-12-29,1
207ec54aa5a4,2022-12-29,1
1cf5e05bfcfb,2023-01-18,1
90de9c45d8f4,2023-01-18,1
b2c9105715a8,2023-01-18,1
5820f64f224c,2023-01-11,1
b31ebd83a3f8,2023-01-11,1
426119980986,2023-01-11,1
e3b8d62f1d4c,2023-02-02,1
b20602f6c5bc,2023-02-02,1
843eaa321299,2023-01-19,1
fe867f0f5c2b,2024-04-08,1
d6cad2955771,2024-03-13,1
214abe4fe20a,2024-04-11,1
c19b83d45328,2024-05-08,1
a7fcf79a814f,2023-01-31,1
4906066d41e9,2023-01-26,1
cc6e75821bf5,2023-11-15,1
790f2bc2ab42,2019-10-17,1
57f6f314c80c,2023-01-29,1
8b6d77a72984,2023-01-29,1
648115e0fb11,2023-01-29,1
fdefd0745786,2023-01-19,1
e0ad825e8a2c,2023-01-19,1
e6e2ab7e485c,2023-01-17,1
aeb62b82a1fc,2023-01-19,1
133bfe5846f5,2023-01-17,1
edf209e93fcc,2023-01-17,1
d96ac446f791,2023-01-17,1
6108556af2da,2023-01-17,1
f4da151d1755,2023-01-17,1
5943b5766d2a,2023-01-17,1
eff0988cd252,2023-01-17,1
738a8b908f49,2023-01-17,1
25c1d8b2d6c6,2023-01-23,1
0c9ddc7dbe0a,2023-01-29,1
a82f8b0bc74d,2023-03-02,1
c994f76a7838,2023-01-22,1
646e3a1c32a4,2023-01-24,1
d9a2451e252b,2023-01-24,1
e51188d6e4cf,2023-01-24,1
1c6f2f46cddc,2023-01-26,1
55f4681a26ab,2023-01-26,1
0ee462969f7e,2023-01-26,1
4dd25512ed8e,2023-01-26,1
eac2f498bf31,2023-01-26,1
be102a18428e,2023-01-26,1
8f9233c4f689,2023-01-26,1
adec6c329672,2024-03-14,1
7a675a977b18,2023-01-29,1
f1042b5f3810,2023-02-01,1
7af4528ef282,2023-02-14,1
aa6ab317c1bc,2023-02-14,1
70704984d519,2023-02-14,1
ae41456d4f3d,2023-02-12,1
7dcdd27f2c29,2023-03-02,1
ba7bac17a13b,2023-02-07,1
1f5b96752e43,2023-02-07,1
480bd8ea305e,2023-02-07,1
e5d71836b2b8,2023-02-12,1
cd2ef7f49217,2023-02-19,1
371f171c6b31,2023-02-16,1
3026a39bd3a9,2023-02-16,1
38d8633f943c,2023-02-16,1
51d873e6aadb,2023-01-30,1
dc9e8a3e6567,2023-01-30,1
28e5e4b4031d,2023-01-30,1
c53f487beefc,2024-09-13,1
812cd86bf8a7,2023-01-31,1
a5aebf13b209,2023-02-01,1
5cb53f6b911d,2024-03-26,1
53153160b3fa,2024-03-26,1
73472a26df27,2023-03-01,1
c282f628be86,2023-02-12,1
15fb2b73ec2a,2023-03-02,1
b5597b848f2b,2023-02-09,1
6c50abea0b83,2023-06-01,1
9e3448088962,2023-02-08,1
dc4ea624e7d1,2023-02-08,1
95da83ab8f75,2023-02-12,1
343f2620a965,2023-02-19,1
323273240e77,2023-02-19,1
b5910cb10472,2024-09-23,1
24dc788e8838,2023-02-16,1
8c082b1eb3bf,2023-02-16,1
3ae3647ddfae,2023-02-08,1
4aa625381d82,2024-04-14,1
3687d56c00e2,2023-02-08,1
e4a9bf8b57f6,2023-02-19,1
25b7f7bdb615,2023-02-28,1
60b93eda822a,2024-09-23,1
90d19d0fb2b2,2023-02-23,1
b5f26c669614,2023-02-08,1
95c6556e0d99,2024-09-05,1
b7b19e9a8719,2023-02-13,1
7080a38c0f96,2023-02-26,1
54b358086882,2023-02-26,1
7f894237889a,2023-02-26,1
e6f7be50079b,2023-02-26,1
5455800b6232,2023-02-26,1
8f313ba42f9b,2023-02-26,1
2315a265f21b,2023-02-21,1
14eb2fb2a102,2023-04-27,1
6e017e0bdd3e,2024-07-23,1
96b65cfa0cee,2023-02-13,1
60eb89c5c9ab,2023-03-02,1
a1720cb28b22,2023-03-02,1
c0c30941107e,2023-03-02,1
6036be914389,2023-03-02,1
7e044a2e909c,2024-09-25,1
8b39462e321a,2024-09-25,1
0aaed68d3e0d,2024-09-25,1
63d1d3c50701,2023-03-02,1
1080105bc6a9,2023-11-17,1
953f6f4f821c,2023-03-02,1
d751cba9911d,2023-03-02,1
3ff9dbd5c564,2023-02-20,1
b82a1a8de316,2023-03-13,1
be2f9a99f304,2023-03-19,1
0ec064cfad8c,2023-04-16,1
7bb51e7ea3d7,2024-04-11,1
1de3283c5a12,2023-02-28,1
192e0540adaa,2023-02-27,1
9c8f5155b2b3,2023-02-22,1
488ddff6cdd6,2023-02-20,1
c6772fe4e509,2023-02-22,1
7390a33d7f34,2023-02-21,1
fe178cb6850f,2023-02-16,1
c18431a5a0ed,2024-05-05,1
49eb48c187e1,2023-02-21,1
4a850f3ec0dc,2023-02-19,1
07fd314b1668,2023-02-19,1
1afe839dd9c3,2023-02-19,1
67f670b61e9e,2023-02-19,1
dfd6089bddd7,2023-02-19,1
3f89e56da9ff,2023-02-19,1
9f5700d50404,2024-09-25,1
886eed139491,2023-02-19,1
105dc9741851,2023-02-19,1
8fc9d6fa2785,2023-02-19,1
994eca495f7f,2023-02-27,1
12aaf219fe6b,2024-07-16,1
4eb078d1aadb,2023-03-13,1
713201765889,2023-02-20,1
c639eb2c67fa,2023-02-26,1
a091d58cbe4c,2023-02-26,1
0bd1c4214eb8,2024-04-20,1
960d59933601,2023-03-07,1
e2cdd178ba96,2023-02-22,1
1786d8b61d0e,2023-02-22,1
acd0f3b088e6,2023-02-28,1
f42fa257a98a,2023-03-16,1
85537c0fec5e,2023-03-16,1
489b8fc1e99c,2024-09-06,1
c8868966f595,2024-09-06,1
00a2fd4d1f78,2023-03-16,1
9a95efc2a689,2024-09-12,1
2db9bd44b526,2023-02-28,1
9d59cee931e4,2023-03-20,1
ec457f328311,2023-03-16,1
3a845446579b,2023-02-27,1
d8885fa38f58,2024-03-28,1
ba560ca4ea32,2023-03-08,1
d6fdfea77110,2023-03-05,1
6dabe25f8d9f,2023-03-05,1
bccdf54c5e35,2023-03-05,1
e3bb18398626,2024-09-26,1
d897180012c7,2023-03-05,1
162665c6cd0f,2024-01-11,1
4bd3e741ee8b,2023-03-07,1
01e6b8e05725,2023-02-28,1
234e581eca1e,2023-03-06,1
32733e9be932,2023-03-06,1
e2bfca1ce834,2024-05-06,1
dc98a8766d95,2024-06-09,1
52aab26bb3f2,2023-03-02,1
a6c47c6539de,2023-03-02,1
08c8e0aa396c,2024-02-27,1
d20bf30688e7,2024-03-28,1
7030e7b1b1a1,2023-03-02,1
405cef53d704,2023-03-16,1
45cd78a384ca,2023-03-21,1
cb9e8b3b3636,2023-03-21,1
73bc708d6310,2023-03-09,1
e2a7baf372f8,2023-03-09,1
8527eed4df3d,2024-03-22,1
7824013519b9,2024-03-22,1
a196086cd03c,2023-03-06,1
badb5d267d60,2023-03-07,1
c081a1b24715,2023-03-07,1
a29a0901af38,2023-03-17,1
a8f371f697cc,2023-03-26,1
f42d014dd6e1,2023-03-07,1
c8b1d6f9121f,2023-03-07,1
db3011c2fb25,2023-03-20,1
d8528f0fbb7a,2023-03-20,1
ebfd2786bbcf,2023-03-20,1
db6fc56d7612,2023-03-20,1
5e43622e76ae,2023-03-13,1
3a0ff8fd35b9,2023-03-12,1
2f23c9778b82,2023-03-12,1
b67ca79bac7e,2023-03-16,1
ac86039f1a6f,2023-03-16,1
a78a1605755b,2023-03-20,1
418d3757e0c5,2023-03-20,1
93117d2ca760,2023-03-21,1
bb9851927d25,2023-03-20,1
2a51a8123cf7,2023-04-05,1
f7e2fe13cef2,2023-04-05,1
757b871b8dbe,2023-04-05,1
1237b40e6fd0,2023-05-11,1
dad2d9867ac8,2023-04-09,1
d35f93ada059,2023-05-03,1
c02c84ba50f0,2023-05-25,1
ac903e3c89da,2023-05-25,1
82a9f8fbdb8c,2019-10-17,1
09e78a45c7be,2023-03-21,1
441a5ddc136c,2023-05-30,1
c7387c6ec660,2023-05-30,1
b21fe81b3181,2023-03-19,1
51f52b0e2e5d,2023-03-26,1
352ff71c422b,2023-03-19,1
65ecbd4ee5c6,2023-05-11,1
7c9ad6fd5146,2023-05-11,1
f52c8a9fb12e,2023-05-11,1
f3311be9a7ad,2023-03-29,1
447ea62af391,2023-04-13,1
c98e5fb82d2a,2023-03-29,1
419803fe825b,2023-03-29,1
6cafc2bd1271,2023-04-10,1
7e5c5052f82b,2023-04-10,1
ef5c77d4ad2f,2023-04-04,1
54b5071f03e3,2023-03-27,1
4f4f2915eed3,2023-03-20,1
058d14cc6032,2023-03-20,1
45b0d46a9045,2023-03-28,1
741902719a81,2023-03-22,1
4e986226d40b,2023-03-26,1
8ff0896f83fc,2023-03-26,1
4851e1ea41fa,2023-03-26,1
f08fd5363a68,2023-03-26,1
885f2c036559,2023-03-26,1
e23f07c8b2ba,2023-04-10,1
f2f8c057f2f0,2023-09-13,1
97a4b405358d,2023-03-28,1
b9724a235e4f,2023-03-28,1
fbd671288071,2023-03-28,1
93bcab7c17bf,2023-04-09,1
d630e89a72af,2023-03-21,1
40d94301a196,2024-04-05,1
5f4c7b4bf284,2024-07-09,1
ad69b26b166d,2023-04-10,1
0bc7d64b7fab,2023-04-02,1
6b59522f4cb1,2023-04-10,1
81086b0ec00e,2023-03-28,1
35df5820ab10,2023-03-28,1
704beb682999,2023-03-29,1
567d86a10520,2023-03-28,1
26de7003dc05,2024-09-26,1
1b78a586a7ff,2023-03-29,1
b3971aca8660,2024-09-26,1
8723bfee4bb6,2024-09-26,1
596f9a9a9267,2023-03-31,1
d6f3efac6825,2023-03-31,1
72f0eb724922,2023-03-31,1
8f035ef6c311,2023-04-16,1
19af4085461e,2023-04-16,1
f39743072074,2023-04-16,1
0e91b28e7045,2023-04-16,1
5633f47224cc,2023-04-16,1
5aa9bbb068d0,2023-04-16,1
be3ff7269088,2023-04-16,1
23e021a71a0f,2023-04-16,1
9821424fb474,2023-03-27,1
337497fbe475,2023-04-05,1
a6a4ffc83dd3,2023-12-17,1
d726009ff53f,2023-12-05,1
2f7f318b86cd,2023-12-19,1
1b680aaee45b,2024-09-09,1
a9b2034bc5b5,2023-03-27,1
e2522c8c0503,2023-03-28,1
3d86e6829ee5,2023-03-28,1
449a56d51a5c,2023-04-13,1
e8b0c5c3d475,2023-04-03,1
0cc9e31ff2d9,2024-03-26,1
ef2ba95a3ef9,2023-05-28,1
381d2f3ed89a,2023-09-13,1
5f2e31ea2bbe,2023-04-09,1
1703c51d72cf,2023-04-09,1
bb71cd415e48,2023-04-04,1
4a6684dd99ec,2023-03-27,1
1b25f6dd7409,2023-03-27,1
42cc77c2d30b,2024-04-12,1
02dfee9cab88,2024-04-12,1
7ec2657cd2e7,2023-03-30,1
042eb9c29e10,2023-03-30,1
2ff026c8a304,2024-08-22,1
38783f97aa05,2023-04-03,1
105254f63a26,2023-04-03,1
77ebcc86dab2,2023-04-03,1
6e35f789737f,2023-04-06,1
710a49e0bc4e,2023-04-06,1
971750af54e3,2023-04-06,1
d446bc35401e,2023-04-06,1
92bb9f126cf6,2023-04-06,1
e32502f7036f,2023-04-06,1
3bbd69b74aaf,2023-04-06,1
dfad1fe74002,2023-04-06,1
8ebbb694f4fd,2023-04-06,1
d27403fbb099,2023-04-06,1
7ae629b22cc0,2023-04-06,1
9518f1c4c1db,2023-04-06,1
5f5fcc143a9f,2024-03-18,1
eae8759efcac,2023-04-02,1
ce42cab5654e,2023-12-01,1
49033242eb93,2023-04-06,1
c4c8f6b410a7,2023-04-06,1
78384b5b4540,2023-12-10,1
7a86e6ad04f5,2023-04-13,1
afe101033c11,2023-09-13,1
880b39cd31de,2024-04-14,1
b0aea401859d,2023-03-30,1
bb9cd6be6401,2023-04-09,1
d0d823d8a1b6,2024-08-07,1
c209ed82d791,2023-09-13,1
3b842c3c84d7,2023-04-25,1
1f6055c86674,2023-04-04,1
73a3faa36c23,2023-04-06,1
ee50f4db7a26,2023-04-06,1
b709d9e48c87,2023-04-12,1
eab440e47065,2023-04-12,1
5cc7c0bcc9fd,2023-04-16,1
dabbfc7a5398,2023-04-16,1
630cb1d623af,2024-05-16,1
338ad3c75e45,2024-05-24,1
6e778b7819d5,2023-05-31,1
c90cbd2aaa76,2024-05-14,1
8e9d4de02c1a,2023-04-17,1
83646a74184d,2023-04-17,1
ac308a9142be,2023-04-13,1
a4bb78c67c1a,2023-04-13,1
1b66559875e1,2023-04-13,1
72b515d1df03,2023-04-13,1
5457074961e9,2024-09-26,1
54aaca676837,2024-03-27,1
cc292ab8a6b0,2023-04-09,1
918615beda34,2023-05-03,1
701bdab97c52,2023-04-09,1
66a9f49d9a60,2023-04-09,1
37430e7e9b6d,2023-04-09,1
d09081ef13a2,2024-06-13,1
31cf07a5f75e,2023-05-25,1
b7d104b5edb6,2023-05-25,1
d0a331909419,2023-04-10,1
8a9591596ed6,2023-04-07,1
f136b155e5b2,2023-04-07,1
933d32624d93,2024-01-25,1
268d95a2344e,2024-01-25,1
2ed442e5d3a9,2023-04-10,1
bf213ecb51be,2023-04-17,1
2541ae355e93,2023-04-17,1
b8198fb00848,2023-04-19,1
b51f231275f8,2023-04-27,1
59a94719f1b0,2023-04-14,1
308fc0e950a1,2023-04-14,1
bdf19c5b5155,2023-04-14,1
b8f0e33e0819,2023-04-19,1
303d4032e8b6,2023-04-19,1
c6a8b9d6fa2d,2023-04-17,1
37609b43aa0c,2024-05-15,1
465de923b115,2023-04-10,1
f2fd851c016e,2023-05-03,1
3d1643414523,2023-05-03,1
2f9b083f86d3,2023-04-10,1
1f5b93302326,2023-04-10,1
ba3271337fb5,2023-06-15,1
beefda9a98c4,2023-04-23,1
8f6d5186cd61,2023-06-02,1
051ff37442a6,2023-04-23,1
3f1387a6db1f,2023-06-02,1
0306e09d928c,2023-04-12,1
9d85d3f34486,2023-06-02,1
60a2dfba1e4b,2023-04-12,1
9454fb3e603d,2023-04-23,1
0f94fc92fd3e,2023-04-23,1
bf4ba6f27347,2023-04-12,1
cdfc8b5fb303,2023-04-12,1
8a1557a51ce1,2023-04-12,1
0ecebe594928,2024-09-02,1
ebccc860f037,2023-04-18,1
e6f7fa3039f7,2023-04-17,1
ccb3b46ae931,2023-09-13,1
9c795aea6172,2024-03-20,1
60170adc3b5d,2024-03-25,1
dd94e2bc5601,2023-04-20,1
78cba9948657,2023-04-23,1
a789575c555f,2023-04-19,1
278d9b7ff05a,2023-04-19,1
293677d959c4,2023-04-19,1
f355ae18f06c,2023-06-14,1
6261bbfede9b,2023-04-23,1
296b38a1a0ce,2023-04-18,1
110a47e1ac6f,2023-04-20,1
616549e58f6f,2023-04-25,1
43d92eb4a393,2023-04-25,1
557d9a93d1d5,2023-04-25,1
faa491a38d36,2023-06-13,1
49c3577bb08b,2024-01-31,1
931a8a90483a,2023-04-17,1
7060e9e731ee,2023-04-27,1
5e24a6b9922e,2023-04-17,1
90e9e72b4985,2023-04-27,1
31e756c280aa,2023-04-20,1
6744bcd5b596,2023-04-27,1
a4577d85d50b,2023-04-19,1
3c9eaf4966a5,2023-04-19,1
bb03eab17568,2023-04-28,1
de542bad9d8a,2023-04-28,1
89578ee831fa,2023-04-18,1
2412baae74da,2023-04-18,1
9f972f27a1a4,2024-06-24,1
35f346986cc2,2023-05-30,1
ea062c37babd,2023-05-30,1
a6c26a5deeb7,2023-05-30,1
0449cbeaf64f,2023-05-30,1
6138709790a5,2024-03-11,1
a58abda6d5b4,2023-04-25,1
29f84af8899b,2023-04-25,1
2a402d9df35d,2023-04-25,1
f787aa01904c,2023-09-13,1
b02008cffa52,2024-09-26,1
6a36bad625b6,2023-05-30,1
bf3f95a89a97,2023-05-10,1
ccdcd398fd2e,2023-04-26,1
cf37d671b004,2023-04-26,1
ac2e71039d9a,2024-02-13,1
d804be762da0,2023-09-13,1
f78e9d3e7f60,2023-09-13,1
d84f9d182062,2023-09-13,1
7dec09c6f50f,2023-09-13,1
5aac65c2b5c0,2023-04-26,1
2269cada2a79,2023-04-26,1
2259e131a783,2023-06-01,1
7ceb1de7750a,2023-06-16,1
822b9c993b3b,2023-12-12,1
ff77967e2e85,2023-06-16,1
52abdcb8c903,2023-06-16,1
435ac158ee29,2023-06-16,1
5c67c95d8581,2023-06-16,1
83f80155e787,2023-05-04,1
b1efc37b829f,2024-09-09,1
e8805a3cdfd6,2024-07-23,1
362b2ecbbe37,2024-06-27,1
adba492dcc51,2023-05-15,1
f348a526fc48,2023-05-15,1
4e5af75e7197,2024-08-13,1
a4c69f849377,2023-09-13,1
02f169ca1bf5,2024-01-23,1
3cc6174447c6,2024-01-23,1
a055b8c09a20,2024-01-23,1
28443b5c53d6,2024-01-23,1
5acd62b71e82,2023-05-03,1
cd16be8b397f,2023-05-03,1
ca15372278fe,2023-04-28,1
70c915168a2d,2023-04-28,1
1376ef82d0e5,2023-05-19,1
77528aacdb54,2023-06-15,1
d9a0a98deb79,2023-06-15,1
f26048e91252,2023-06-15,1
dc2dfd450a6f,2023-06-15,1
f9cd86bccdf0,2023-05-24,1
3f9696c4e34f,2023-05-10,1
144a0f3bac0c,2023-04-26,1
0f39c6d9e909,2023-06-15,1
42f77f284eed,2023-06-15,1
3f71a8c79684,2023-05-30,1
8511a8c44107,2024-01-23,1
c144dae8a201,2023-06-05,1
ea928fe95b37,2023-05-03,1
8cb8cb580113,2023-05-18,1
acda0f0aa547,2024-03-29,1
65711947cf0b,2023-05-18,1
fc4d63f3c53a,2023-09-13,1
ac81eba36b70,2024-09-18,1
8aa2905cea03,2024-01-29,1
e76b68e33835,2023-05-30,1
ac21eb4876c4,2023-04-28,1
89470919bd5e,2023-06-08,1
f1ba30d53940,2023-05-03,1
cf5578c84c5f,2023-11-06,1
4f185c82f351,2024-08-13,1
0df99cfa432d,2023-11-01,1
8f937aeb4df8,2023-05-03,1
ed451809f6e7,2023-11-01,1
6fb72e5f6cdf,2023-05-11,1
93d5e3a3dc14,2023-12-12,1
d268c8d814f3,2023-05-11,1
3697afecd785,2023-05-11,1
bdb13aa4491c,2023-05-11,1
622f259f5c7f,2023-05-18,1
f6eaf64bbae2,2023-05-11,1
c138d1de3a7a,2023-10-22,1
14b4233d2639,2024-09-05,1
be27b937ffe8,2023-06-14,1
e89b84e389a8,2023-11-12,1
c8dd8a7220c8,2023-05-09,1
4d14ef3bbff9,2023-05-16,1
9e1acdf0024f,2023-05-16,1
47c2cd2da8c9,2023-05-22,1
1b9a4af306ed,2023-05-17,1
da7988442580,2023-05-24,1
e87d8f2511d9,2023-05-17,1
d864668a8dda,2023-05-22,1
2280ece1b0f3,2023-05-22,1
7d94abeab65c,2023-05-22,1
8687e05c1b7d,2023-05-22,1
48f21b0c5624,2023-05-22,1
1fe0ed4befd8,2023-05-11,1
3847046ed1cb,2023-05-21,1
b3cb4a4853fa,2024-09-15,1
438e89b47287,2024-09-15,1
1b662a0662df,2023-05-17,1
e90ee02a15a1,2023-10-06,1
d3431d4afd59,2023-06-02,1
8addd8419e37,2023-06-05,1
827557cb9c3a,2024-07-19,1
d62d8a0a6503,2023-05-18,1
9a03d7ff3010,2023-05-18,1
6b0ebfc1d51f,2024-08-29,1
c156f13eaa60,2024-03-27,1
6ad880628d60,2023-06-13,1
649da4b36071,2023-05-23,1
6520e5116b79,2023-06-13,1
c86e015ba19c,2023-06-19,1
d55041a570ba,2023-06-13,1
bbc1e9e6455f,2023-06-06,1
718a44e29d19,2023-05-31,1
bd4dfd0eaf0f,2024-09-02,1
cb0e6c11f9ce,2023-05-26,1
3217e8bb400f,2023-05-19,1
010c999f1acf,2023-10-03,1
82f6bb11e36a,2024-09-16,1
5c3eeb7aecab,2024-09-16,1
70c94597c71d,2024-09-16,1
1a2bbef23c1d,2024-09-16,1
0fcc57edcb9b,2024-09-16,1
32d776589444,2024-09-16,1
63c68ba5ca80,2023-06-08,1
495385f4b6bc,2024-03-14,1
