date,item_id,price,code,store_id
2024-01-18,43ee65fb8be2,132.0,7,1
2024-01-18,0105424d1eac,999.9,10,1
2024-01-18,74a28a4f63c6,309.9,10,1
2024-01-18,7f69f15de0d5,257.9,10,1
2024-01-18,4541886ad732,799.9,10,1
2024-01-18,ac6b97872190,799.9,10,1
2024-01-18,e343fa037b74,199.9,1,1
2024-01-18,c512c7ec68bc,79.9,10,1
2024-01-18,aed73a0bcdcc,479.9,10,1
2024-01-18,7cb1246b6ef9,699.9,1,1
2024-01-18,1916feb4aac2,429.9,10,1
2024-01-18,b9612144ee48,419.9,1,1
2024-01-18,3ea923ec5cdc,419.9,1,1
2024-01-18,fec08900d974,79.0,1,1
2024-01-18,673e416b5731,110.0,7,1
2024-01-18,2957621e5119,66.0,7,1
2024-01-18,198b2a58cf6a,199.9,1,1
2024-01-18,10d53e8ea20a,69.9,31,1
2024-01-18,46480c383194,90.0,7,1
2024-01-18,3b5fc5b9ad20,749.9,1,1
2024-01-18,48ab90cc564d,159.9,1,1
2024-01-18,f44a9427c2ae,24.9,29,1
2024-01-18,04ce045ea3be,149.9,31,1
2024-01-18,8fc555f5e0d5,179.9,1,1
2024-01-18,9e1f3d89bfd2,96.9,10,1
2024-01-18,e28c8ace7f20,719.9,10,1
2024-01-18,c15b750fb539,909.9,10,1
2024-01-18,9e2196050940,1200.0,7,1
2024-01-18,816dd4a7d46c,1200.0,7,1
2024-01-18,3cd356f6471f,119.9,10,1
2024-01-18,bb8fb8a4acf5,79.9,10,1
2024-01-18,40a37abbb60d,139.9,10,1
2024-01-18,377a4a7a64d4,229.9,29,1
2024-01-18,8be109c2e7cb,148.0,7,1
2024-01-18,625e4229f669,134.9,29,1
2024-01-18,77bb17096f87,84.9,10,1
2024-01-18,30d0857216e8,799.9,10,1
2024-01-18,3bc59e25c16f,219.9,29,1
2024-01-18,7b674a0358f3,229.9,7,1
2024-01-18,45d479ccfcfd,129.9,7,1
2024-01-18,4586b9f99126,54.9,10,1
2024-01-18,43ec2d6d3df4,219.9,10,1
2024-01-18,fd076e3edf43,219.9,10,1
2024-01-18,5361744b2971,109.9,10,1
2024-01-18,18b1e4343999,129.0,7,1
2024-01-18,4b0109242d62,65.9,10,1
2024-01-18,0e248c4f0003,65.9,10,1
2024-01-18,82069544b9f3,219.9,10,1
2024-01-18,7dfd30939d26,479.9,10,1
2024-01-18,c2b0d35c83c4,239.9,10,1
2024-01-18,39ee890ed2f7,1590.0,31,1
2024-01-18,4c08c6a42863,121.9,14,1
2024-01-18,1d79f367c4c5,139.9,10,1
2024-01-18,ef40f54dfdbb,139.9,10,1
2024-01-18,47f28493635a,139.9,10,1
2024-01-18,f63ff847298f,139.9,10,1
2024-01-18,827472ee708c,139.9,10,1
2024-01-18,a56f6b81ba5e,139.9,10,1
2024-01-18,61955de6c217,790.0,7,1
2024-01-18,b550d6b50c75,159.9,29,1
2024-01-18,1010f553ba93,419.9,10,1
2024-01-18,dd0cac1384a2,133.0,7,1
2024-01-18,f782647c5a13,359.9,10,1
2024-01-18,d02d58c75df9,150.0,7,1
2024-01-18,0bd6b673d21e,249.9,10,1
2024-01-18,aa9b1d42c7d4,189.9,10,1
2024-01-18,b4d112e75524,171.0,7,1
2024-01-18,031bcfd2e635,171.0,7,1
2024-01-18,c2a51b475ed0,169.9,29,1
2024-01-18,4883408b8ebc,94.9,7,1
2024-01-18,bf1250c398ab,99.9,10,1
2024-01-18,97b197623524,219.9,22,1
2024-01-18,d365bb09e970,299.9,1,1
2024-01-18,4b6b953382d5,399.9,1,1
2024-01-18,4e4f7517c101,199.9,10,1
2024-01-18,c344a7874a14,34.9,10,1
2024-01-18,b3233b05a62a,34.9,10,1
2024-01-18,f0c97818113e,34.9,10,1
2024-01-18,122ebe90bca6,34.9,10,1
2024-01-18,de99a3a11b6f,34.9,10,1
2024-01-18,440a6b87ac2c,34.9,10,1
2024-01-18,5e2b1578d373,34.9,10,1
2024-01-18,94091497006a,79.0,1,1
2024-01-18,f247f860e0ad,890.0,7,1
2024-01-18,998e6eef72b2,99.9,1,1
2024-01-18,89059ddb0918,112.9,3,1
2024-01-18,555567aa7876,379.9,1,1
2024-01-18,8ff0a4840f4a,24.9,10,1
2024-01-18,da396070863a,95.0,7,1
2024-01-18,d7a3709cc213,69.9,7,1
2024-01-18,0a5b58b6911a,69.9,7,1
2024-01-18,0c673b3605cb,890.0,7,1
2024-01-18,4dcde3b3832e,119.9,10,1
2024-01-18,819c5dbadc0d,122.0,7,1
2024-01-18,7ddca145c5b9,159.9,1,1
2024-01-18,883ce780fcc4,191.0,7,1
2024-01-18,a78a1605755b,522.9,10,1
2024-01-18,058d14cc6032,79.0,1,1
2024-01-18,1b680aaee45b,159.9,22,1
2024-01-18,f7f5a828f300,279.9,10,1
2024-01-18,041dccfd281e,2999.9,1,1
2024-01-18,f1a7368d628b,899.9,1,1
2024-01-18,40d3d6a8b73f,69.9,4,1
2024-01-18,358605812be5,69.9,4,1
2024-01-18,8b513b933912,69.9,4,1
2024-01-18,2fd4900e05af,219.9,1,1
2024-01-18,0c1f7c1ce81d,219.9,1,1
2024-01-18,15771332ab8e,849.9,1,1
2024-01-18,e0ceeca9c9cc,209.9,1,1
2024-01-18,78be48205cfc,219.9,1,1
2024-01-19,515d729c55d0,89.9,31,1
2024-01-19,ea4e28208473,89.9,31,1
2024-01-19,4de86de68e32,89.9,31,1
2024-01-19,3c0b7ea09ac9,109.0,31,1
2024-01-19,3d5e937f9492,1223.9,7,1
2024-01-19,57cc87885c37,23.9,7,1
2024-01-19,a9f0edfc94e1,179.9,1,1
2024-01-19,4c3bda980d52,169.9,7,1
2024-01-19,817712464c26,599.9,1,1
2024-01-19,1c4d7ad3cbcf,599.9,1,1
2024-01-19,4df3140a2070,599.9,1,1
2024-01-19,31109ab43912,599.9,1,1
2024-01-19,226cfa477878,919.0,1,1
2024-01-19,4bfc9343aa71,61.9,1,1
2024-01-19,a29359452bb6,238.9,7,1
2024-01-19,9a078644f7d3,238.9,7,1
2024-01-19,1b45892bb5e6,549.9,1,1
2024-01-19,06e92a0c5486,119.0,31,1
2024-01-19,df27a90a472e,419.9,1,1
2024-01-19,1854b3b2b0ec,218.9,7,1
2024-01-19,0ee15b097a7c,218.9,7,1
2024-01-19,4edbbc37fd2d,169.9,1,1
2024-01-19,4e17dff7b64f,169.9,1,1
2024-01-19,a191b9f3140b,79.9,1,1
2024-01-19,127b81b96f0f,159.9,1,1
2024-01-19,02a6b1b5b3b7,389.9,29,1
2024-01-19,4045b9acd7bc,799.9,11,1
2024-01-19,ea6279869532,549.9,1,1
2024-01-19,aeb000b7773c,599.9,1,1
2024-01-19,c1aaab066f95,191.9,7,1
2024-01-19,bfc4a5af65af,249.9,1,1
2024-01-19,e507fe5d12e9,280.9,7,1
2024-01-19,286cadb11139,139.9,1,1
2024-01-19,efea7a96c0eb,218.9,7,1
2024-01-19,f4593f4b39cb,549.9,1,1
2024-01-19,18dd7b067651,75.9,1,1
2024-01-19,704ce9e6f97e,179.9,1,1
2024-01-19,7ca30789880f,179.9,1,1
2024-01-19,d83dd928639b,179.9,1,1
2024-01-19,79fdc441b59f,129.9,1,1
2024-01-19,d5efa61751e1,599.9,1,1
2024-01-19,42b27906da4f,79.0,1,1
2024-01-19,e31147a790d2,27.9,7,1
2024-01-19,0af0767e1961,44.9,7,1
2024-01-19,5e8c41cc9783,20.9,1,1
2024-01-19,126a3a485098,159.9,11,1
2024-01-19,c2125b828b38,369.0,3,1
2024-01-19,d3986b603960,179.9,1,1
2024-01-19,a5de40dd9923,799.0,3,1
2024-01-19,09f7d0f33c40,71.9,1,1
2024-01-19,609c8dc307c6,499.9,1,1
2024-01-19,1d62749ef51c,639.9,1,1
2024-01-19,bc594c09b37f,639.9,1,1
2024-01-19,872a8f5e178e,269.9,1,1
2024-01-19,5c31b39b85bc,89.0,3,1
2024-01-19,3f6f5041a76f,229.9,1,1
2024-01-19,3b6c0785668f,979.0,1,1
2024-01-19,7e76f98465af,469.0,1,1
2024-01-19,0958deedfe46,172.9,7,1
2024-01-19,32550ffffd83,179.9,1,1
2024-01-19,0d6f1a7c9c12,64.9,1,1
2024-01-19,8cc3b7a1c955,249.0,3,1
2024-01-19,c223156d78af,499.9,1,1
2024-01-19,fae8d778dd55,499.9,1,1
2024-01-19,9b4865c6faf1,129.9,1,1
2024-01-19,870a65dc9653,299.9,3,1
2024-01-19,74e1f890b3d3,699.0,3,1
2024-01-19,614e3c3b6add,799.9,29,1
2024-01-19,f33ae8e3043d,265.9,7,1
2024-01-19,998e7fe2185e,119.9,29,1
2024-01-19,ff53151ec4d4,549.9,1,1
2024-01-19,4d42e20d0e23,359.9,1,1
2024-01-19,bf89b8927575,129.0,1,1
2024-01-19,f8edcd8b5aad,1199.0,11,1
2024-01-19,08980b947611,89.0,3,1
2024-01-19,62b5666a2ded,499.9,1,1
2024-01-19,ab4a60bd4788,339.0,1,1
2024-01-19,de9ad383ee3e,299.0,1,1
2024-01-19,2e9caf8c4182,149.0,1,1
2024-01-19,32421ac9b746,124.9,1,1
2024-01-19,ee0d80a140ad,129.0,1,1
2024-01-19,c08f676c7e6a,109.0,1,1
2024-01-19,e1fe2b4c0010,189.9,1,1
2024-01-19,7399ce1777fc,249.9,1,1
2024-01-19,41405544e5ec,69.9,7,1
2024-01-19,c09d8f41faa4,69.9,7,1
2024-01-19,6415cca36294,69.9,7,1
2024-01-19,1ae9e542e6ea,52.9,7,1
2024-01-19,7f16ee65e4b5,129.0,31,1
2024-01-19,b9d7d6474c92,179.9,1,1
2024-01-19,d1912ff68796,179.9,1,1
2024-01-19,d679271b5628,29.9,1,1
2024-01-19,80d08ff10d81,599.9,1,1
2024-01-19,42a8b395848e,369.9,1,1
2024-01-19,89498431e058,369.9,1,1
2024-01-19,49ba2aae6213,189.9,1,1
2024-01-19,961f5950ea68,319.9,1,1
2024-01-19,19a1bd7fc540,189.9,1,1
2024-01-19,de3ef7647727,179.9,1,1
2024-01-19,d60c860d4a2d,159.9,1,1
2024-01-19,90b1624dda9b,599.9,1,1
2024-01-19,fbbeb5154250,329.9,1,1
2024-01-19,65b2584794da,179.9,1,1
2024-01-19,f5bd94640b5d,179.9,1,1
2024-01-19,414adcb091ba,699.9,1,1
2024-01-19,09cc4f397c1d,269.9,1,1
2024-01-19,9b03af1b348f,179.9,1,1
2024-01-19,2b120dd4e037,179.9,1,1
2024-01-19,7b4e2fdeb81e,419.9,1,1
2024-01-19,8e63b368ba85,79.9,1,1
2024-01-19,ff1105e5dd3e,419.9,1,1
2024-01-19,5dec0333f09f,149.9,1,1
2024-01-19,8e0e17581cf9,129.9,1,1
2024-01-19,76d19bb5601e,80.9,7,1
2024-01-19,8b70d1433ac6,129.9,1,1
2024-01-19,ed1af44c6451,8499.9,1,1
2024-01-19,3114ed774245,129.9,1,1
2024-01-19,167021fc039c,599.9,1,1
2024-01-19,a7adfb9a08e2,69.9,1,1
2024-01-19,e3300820812c,69.9,1,1
2024-01-19,320355f86abe,47.9,1,1
2024-01-19,d0d6f6b0a07e,549.9,1,1
2024-01-19,287dc0ae98d7,71.9,7,1
2024-01-19,630f1fd1c826,249.9,1,1
2024-01-19,d3b22eb02879,549.9,1,1
2024-01-19,9bea27b157d4,30.9,1,1
2024-01-19,93d81f9ce42f,549.9,1,1
2024-01-19,aec36be7deb5,249.9,1,1
2024-01-19,1a613263c860,137.9,7,1
2024-01-19,8365512e59be,139.0,1,1
2024-01-19,0152cd39c554,7499.9,1,1
2024-01-19,087924d39fc3,229.9,36,1
2024-01-19,ff88c2914cd0,79.9,1,1
2024-01-19,b049939727c5,218.9,7,1
2024-01-19,bd63212facf1,269.9,1,1
2024-01-19,3c91468a14b8,369.9,1,1
2024-01-19,410e84a07daf,79.9,1,1
2024-01-19,22f95165db28,329.9,4,1
2024-01-19,7a2e7f1b8e6a,329.9,4,1
2024-01-19,26a31fa17ceb,329.9,4,1
2024-01-19,3dbd4f280cf7,199.0,1,1
2024-01-19,de5a9fe55d8a,349.9,11,1
2024-01-19,c0611c2cf332,459.9,1,1
2024-01-19,43d9a3c7f7eb,429.9,11,1
2024-01-19,37fbdc7ea236,169.9,1,1
2024-01-19,c26d7fd37ff8,459.9,1,1
2024-01-19,15e779b83bec,759.9,11,1
2024-01-19,9127062c9a50,429.9,3,1
2024-01-19,716db3fec994,125.9,7,1
2024-01-19,8e1e7fad36e5,67.9,1,1
2024-01-19,1b95dc299d84,69.9,1,1
2024-01-19,8afa202ec180,659.0,1,1
2024-01-19,2fbdf36f4788,14.9,7,1
2024-01-19,c8864e5b9ec7,15.9,7,1
2024-01-19,e872cae5debd,16.9,7,1
2024-01-19,3008395dc246,22.9,7,1
2024-01-19,c4d61162bdec,21.9,7,1
2024-01-19,1a4017319a59,29.9,7,1
2024-01-19,07766870f953,26.9,7,1
2024-01-19,9adfef6f7843,129.9,11,1
2024-01-19,1b9b6b014511,69.9,1,1
2024-01-19,5e6afab27f8a,249.9,1,1
2024-01-19,1402d25c21d6,299.9,1,1
2024-01-19,2d2df5da3c62,195.9,7,1
2024-01-19,ad194ecc0b58,19.9,1,1
2024-01-19,5a78532f3fa5,147.9,7,1
2024-01-19,13ca8bc60a7b,189.9,1,1
2024-01-19,b522c3cb37da,299.9,3,1
2024-01-19,982c7212a50b,499.9,1,1
2024-01-19,35f5e021afb5,999.9,1,1
2024-01-19,ae74da49b8a2,49.9,7,1
2024-01-19,83d74092c68b,99.9,7,1
2024-01-19,79864f2fe3e6,63.9,1,1
2024-01-19,3094cc3c9890,134.9,1,1
2024-01-19,1f9756f92c75,299.9,7,1
2024-01-19,6b48dcb6b0b5,299.9,1,1
2024-01-19,ef60f8e632c4,609.9,11,1
2024-01-19,26dbdf4b6027,278.9,7,1
2024-01-19,50be3ddef5b5,219.9,3,1
2024-01-19,82ca9466a31f,186.9,7,1
2024-01-19,f6d60e101aab,549.9,1,1
2024-01-19,1fc452e0a241,1999.0,1,1
2024-01-19,60a3cc755f27,279.9,1,1
2024-01-19,5fce14caeb53,129.9,1,1
2024-01-19,d6d7ccfadd43,799.9,1,1
2024-01-19,ac40eb42c3b0,939.0,1,1
2024-01-19,43ee65fb8be2,132.9,7,1
2024-01-19,7cb1246b6ef9,499.0,3,1
2024-01-19,7e77d452ae90,329.9,1,1
2024-01-19,fec08900d974,79.0,1,1
2024-01-19,673e416b5731,110.9,7,1
2024-01-19,2957621e5119,66.9,7,1
2024-01-19,eacd59fb1375,89.9,3,1
2024-01-19,fdae82530e1f,84.9,7,1
2024-01-19,64a5835fe5ed,139.9,3,1
2024-01-19,46480c383194,89.9,7,1
2024-01-19,48ab90cc564d,179.9,1,1
2024-01-19,9e2196050940,1667.9,7,1
2024-01-19,816dd4a7d46c,1667.9,7,1
2024-01-19,8be109c2e7cb,147.9,7,1
2024-01-19,7b674a0358f3,271.9,7,1
2024-01-19,45d479ccfcfd,142.9,7,1
2024-01-19,f54ea7cd9665,104.9,1,1
2024-01-19,a02eb2fc8d2a,22.9,7,1
2024-01-19,37faf08eed2b,549.9,1,1
2024-01-19,242d04853330,39.9,1,1
2024-01-19,18b1e4343999,129.9,7,1
2024-01-19,3113548a6d54,79.9,1,1
2024-01-19,efe7e9e9c125,859.9,25,1
2024-01-19,9689654e4165,1099.0,25,1
2024-01-19,18bbad75df9b,379.9,11,1
2024-01-19,2fc35da0e260,499.9,1,1
2024-01-19,bd330edf4749,499.9,1,1
2024-01-19,c16accbd931f,269.9,11,1
2024-01-19,a18e4018bf7f,529.9,11,1
2024-01-19,6654a9a9fd31,649.9,11,1
2024-01-19,721b5fc17667,489.9,1,1
2024-01-19,464395b05b75,149.9,4,1
2024-01-19,61955de6c217,897.9,7,1
2024-01-19,d033262d60d2,799.9,1,1
2024-01-19,d00befa2251b,15.9,7,1
2024-01-19,1010f553ba93,369.9,1,1
2024-01-19,dd0cac1384a2,132.9,7,1
2024-01-19,d02d58c75df9,151.9,7,1
2024-01-19,b4d112e75524,171.9,7,1
2024-01-19,031bcfd2e635,171.9,7,1
2024-01-19,e1a4cd127473,2699.9,1,1
2024-01-19,62317d78f003,2799.9,1,1
2024-01-19,f40cbe538217,3699.9,1,1
2024-01-19,b555ff8a2c67,25.9,3,1
2024-01-19,294c9882366e,349.9,11,1
2024-01-19,94091497006a,79.0,1,1
2024-01-19,71125e69381c,5.0,7,1
2024-01-19,f247f860e0ad,1190.9,7,1
2024-01-19,da396070863a,94.9,7,1
2024-01-19,d7a3709cc213,38.9,7,1
2024-01-19,0a5b58b6911a,27.9,7,1
2024-01-19,0c673b3605cb,1190.9,7,1
2024-01-19,df69db889e26,134.9,1,1
2024-01-19,819c5dbadc0d,121.9,7,1
2024-01-19,7ddca145c5b9,179.9,1,1
2024-01-19,883ce780fcc4,191.9,7,1
2024-01-19,a78a1605755b,399.9,1,1
2024-01-19,058d14cc6032,79.0,1,1
2024-01-19,cdd93d2bb7cf,87.9,7,1
2024-01-19,e196a0bfbebe,349.9,1,1
2024-01-19,598f3c4a2976,59.9,29,1
2024-01-19,9379ae32e3d2,69.9,1,1
2024-01-19,a746058248b9,169.9,1,1
2024-01-19,ecb8446058d5,459.9,1,1
2024-01-19,f92463369375,299.9,1,1
2024-01-19,82eb22786dc3,219.9,1,1
2024-01-19,a68c6af8f4a0,219.9,1,1
2024-01-19,27152da956d4,369.9,1,1
2024-01-19,3f72d0c3c5db,369.9,1,1
2024-01-19,4e3cbc960029,79.9,4,1
2024-01-19,49304b4748ac,139.9,1,1
2024-01-19,35981f836a06,129.9,1,1
2024-01-19,785ad43d8fd6,139.9,1,1
2024-01-19,8f7ce72a85fc,149.9,1,1
2024-01-20,f07bf65b250c,159.0,3,1
2024-01-20,08cb92339ebb,1599.9,3,1
2024-01-20,7df326b32b8c,419.9,11,1
2024-01-20,96055fb8dbdd,209.9,11,1
2024-01-20,e6a3ab8acdcf,659.9,11,1
2024-01-20,126a3a485098,159.9,11,1
2024-01-20,c2125b828b38,429.9,11,1
2024-01-20,a5de40dd9923,999.9,11,1
2024-01-20,6d3f0aa99b77,479.0,3,1
2024-01-20,17d584eb68d0,1499.0,1,1
2024-01-20,5c31b39b85bc,199.9,11,1
2024-01-20,8cc3b7a1c955,299.9,11,1
2024-01-20,870a65dc9653,339.9,11,1
2024-01-20,8123a79ab22c,209.0,3,1
2024-01-20,74e1f890b3d3,899.9,11,1
2024-01-20,10c63e5bbd92,167.9,7,1
2024-01-20,08980b947611,199.9,11,1
2024-01-20,5ca4b454ce7b,599.0,1,1
2024-01-20,9410352667d3,439.0,3,1
2024-01-20,a48422c9966a,599.9,11,1
2024-01-20,43d9a3c7f7eb,429.9,11,1
2024-01-20,f2b607df1d90,1690.0,11,1
2024-01-20,44937208f5a5,15.9,7,1
2024-01-20,578a77efab9a,15.9,7,1
2024-01-20,2b237d61d181,129.0,3,1
2024-01-20,9adfef6f7843,99.0,3,1
2024-01-20,204efef80b53,299.0,3,1
2024-01-20,11e259132cbd,169.0,3,1
2024-01-20,725beef5850c,234.9,7,1
2024-01-20,ef60f8e632c4,579.0,3,1
2024-01-20,64a5835fe5ed,179.9,11,1
2024-01-20,108011a58270,519.0,3,1
2024-01-20,ab1a1bde995f,459.0,3,1
2024-01-20,0cc9e31ff2d9,309.0,3,1
2024-01-21,9127062c9a50,649.9,11,1
2024-01-21,652d53cf0e18,319.9,1,1
2024-01-21,b522c3cb37da,149.9,3,1
2024-01-21,0da8d526490d,369.9,1,1
2024-01-21,7055cb57f0ac,31.9,7,1
2024-01-21,4bda8964d246,31.9,7,1
2024-01-21,cbeffe9c2d3a,31.9,7,1
2024-01-21,28cb7fd213d2,31.9,7,1
2024-01-21,50be3ddef5b5,289.9,11,1
2024-01-21,7cb1246b6ef9,699.9,11,1
2024-01-21,bca1b0a389c5,89.9,7,1
2024-01-21,e2d56f81fb62,82.9,7,1
2024-01-21,46da6de1b02c,104.9,7,1
2024-01-21,2d48f6fb9352,52.9,7,1
2024-01-21,60d1df202201,72.9,7,1
2024-01-21,3e40159a222f,35.9,7,1
2024-01-21,58cd95faef0f,43.9,7,1
2024-01-21,c9e39956cac5,45.9,7,1
2024-01-21,27e905aacebc,47.9,7,1
2024-01-21,c6b810d3a56c,47.9,7,1
2024-01-21,a1ed9b6ad50e,86.9,7,1
2024-01-21,6b0837addd8e,47.9,7,1
2024-01-21,b2cb75184f2a,86.9,7,1
2024-01-21,00cf67c74463,259.9,1,1
2024-01-21,b555ff8a2c67,39.9,11,1
2024-01-22,f182d97ddb26,159.9,12,1
2024-01-22,4a1f95fe4d4b,429.9,12,1
2024-01-22,1e999a52ba56,799.9,1,1
2024-01-22,2fccf1d3d4df,349.9,1,1
2024-01-22,79fb3a6c99af,209.9,1,1
2024-01-22,a9f0edfc94e1,159.9,12,1
2024-01-22,d63697b73292,699.9,9,1
2024-01-22,f375d8de541e,699.9,9,1
2024-01-22,2686d33dfc85,1199.9,36,1
2024-01-22,90322fa7f68c,49.9,12,1
2024-01-22,19795f2cdbbe,178.9,12,1
2024-01-22,23cf7f89653b,126.9,12,1
2024-01-22,f8563c481ea8,489.9,35,1
2024-01-22,ca285acc0bd4,499.9,35,1
2024-01-22,602da28eb363,499.9,35,1
2024-01-22,7cbe53cab45e,179.9,1,1
2024-01-22,a4b10dfa7697,199.9,1,1
2024-01-22,9c7af01c0ec6,269.9,1,1
2024-01-22,01cef05eaf52,189.9,1,1
2024-01-22,817712464c26,349.9,29,1
2024-01-22,1c4d7ad3cbcf,349.9,29,1
2024-01-22,4df3140a2070,349.9,29,1
2024-01-22,31109ab43912,349.9,29,1
2024-01-22,5a0205eb24da,179.9,36,1
2024-01-22,155ebb57b36e,104.9,12,1
2024-01-22,4965e554971b,719.9,1,1
2024-01-22,9734b9236e5a,249.9,3,1
2024-01-22,4bfc9343aa71,72.9,12,1
2024-01-22,395fe00c1ba2,349.9,12,1
2024-01-22,80df8bc66e73,33.9,12,1
2024-01-22,b0e36fa68a39,215.9,3,1
2024-01-22,7247e7860ca8,1899.9,35,1
2024-01-22,c11d2c5f3665,1899.9,35,1
2024-01-22,dc25e4b13bd7,83.9,12,1
2024-01-22,359024bc20ef,154.9,12,1
2024-01-22,18f70516c4ba,449.9,12,1
2024-01-22,9a125a9c104b,279.9,1,1
2024-01-22,c01e77ac0da8,54.9,12,1
2024-01-22,e0d076a73281,289.9,35,1
2024-01-22,0d04bf14ce29,289.9,35,1
2024-01-22,b0c80443e364,109.9,1,1
2024-01-22,d468a8a6a544,109.9,1,1
2024-01-22,1a1eee318ff9,109.9,1,1
2024-01-22,7fcde42037ca,82.9,1,1
2024-01-22,4ec226b1494a,85.9,1,1
2024-01-22,75ffda68e11e,499.9,35,1
2024-01-22,5ed53250d6fc,519.9,35,1
2024-01-22,637d9bb28d0e,399.9,1,1
2024-01-22,df27a90a472e,389.9,1,1
2024-01-22,6ea001b737f1,499.9,35,1
2024-01-22,877245ad5318,126.9,12,1
2024-01-22,35ffbd6333c1,18.9,12,1
2024-01-22,18498e66281c,190.0,1,1
2024-01-22,8ee1fa7352e7,190.0,1,1
2024-01-22,f93d6076d49a,190.0,1,1
2024-01-22,a15caba06a0a,236.9,12,1
2024-01-22,a32218b4fbba,2499.9,35,1
2024-01-22,11475e3af491,134.9,12,1
2024-01-22,b15adc9a5013,774.9,12,1
2024-01-22,ea6279869532,459.9,12,1
2024-01-22,9038439163ee,1799.9,35,1
2024-01-22,0063a7918c2c,699.9,35,1
2024-01-22,b41ecd6bcb90,219.9,36,1
2024-01-22,9d761ce42d15,569.9,1,1
2024-01-22,aae145051e98,289.9,35,1
2024-01-22,898465394158,59.9,12,1
2024-01-22,3f5b01129fd4,26.9,12,1
2024-01-22,3c296df771c6,26.9,12,1
2024-01-22,1a5aee624f4b,489.9,35,1
2024-01-22,bca8753fac0b,129.9,1,1
2024-01-22,df6921376de9,129.9,1,1
2024-01-22,3430dc0a21a9,106.9,12,1
2024-01-22,b3b3ccb653a2,129.9,9,1
2024-01-22,9b1458ac8d59,899.9,9,1
2024-01-22,0366fdc22147,849.9,9,1
2024-01-22,73f62e079f0f,1699.9,35,1
2024-01-22,374edf5ad914,599.9,12,1
2024-01-22,f15616a0cddb,329.9,9,1
2024-01-22,1f9b1ea5b2e2,899.9,9,1
2024-01-22,a4be5ae716d2,129.9,9,1
2024-01-22,29b5e18f3080,439.9,3,1
2024-01-22,286cadb11139,142.9,12,1
2024-01-22,758d9533d5b2,54.9,12,1
2024-01-22,87817d417f36,190.0,1,1
2024-01-22,7d6a7851669c,190.0,1,1
2024-01-22,46324a937b37,1199.9,35,1
2024-01-22,3fd867d0c7e9,219.9,35,1
2024-01-22,e79d6472e45d,399.9,35,1
2024-01-22,03dfd037bfd5,86.9,12,1
2024-01-22,ee1539f5b9ab,199.9,12,1
2024-01-22,84cca07dfa32,499.9,9,1
2024-01-22,9639a86f62ea,82.9,12,1
2024-01-22,6cecfc43bd98,106.9,12,1
2024-01-22,b5ab2b2599c3,389.9,36,1
2024-01-22,51e64ed9326e,249.9,12,1
2024-01-22,c650f36a638e,429.9,35,1
2024-01-22,4f7ed9416c3e,87.9,12,1
2024-01-22,9992a8f55deb,139.9,1,1
2024-01-22,0ca589a27ca5,269.9,12,1
2024-01-22,c1b874b62220,399.9,35,1
2024-01-22,313946afa4ee,36.9,12,1
2024-01-22,e43a4268b7b1,49.9,12,1
2024-01-22,9c52793539b6,25.9,12,1
2024-01-22,b8cf3d2a8f13,25.9,12,1
2024-01-22,ee9b30590a29,25.9,12,1
2024-01-22,90e4c35e6830,26.9,12,1
2024-01-22,4a75c70b09cd,64.9,12,1
2024-01-22,0c70be6cf5bc,26.9,12,1
2024-01-22,5651bf0d6a95,18.9,12,1
2024-01-22,b16b1a164222,25.9,12,1
2024-01-22,204e10c5cc78,18.9,12,1
2024-01-22,24a73370ca50,25.9,12,1
2024-01-22,ee6b635c0e62,41.9,12,1
2024-01-22,213b7e805998,18.9,12,1
2024-01-22,89caab19e9d0,319.9,35,1
2024-01-22,a3e53c4bddb1,25.9,12,1
2024-01-22,149200c088c5,119.9,12,1
2024-01-22,c1e19320d85c,26.9,12,1
2024-01-22,4a7ec9a55ad6,18.9,12,1
2024-01-22,6f739c4e389e,26.9,12,1
2024-01-22,4d9c45e8de02,18.9,12,1
2024-01-22,f31eb187a6f0,26.9,12,1
2024-01-22,d073f845f67e,18.9,12,1
2024-01-22,50b65f9e6fb9,67.9,12,1
2024-01-22,16b3978a5fd2,64.9,12,1
2024-01-22,079a01660ea3,1499.9,35,1
2024-01-22,f260bf0fb49f,499.9,35,1
2024-01-22,d964395f6a48,1499.9,35,1
2024-01-22,c11271bff177,106.9,12,1
2024-01-22,4c6516857bde,45.9,12,1
2024-01-22,e31274d030b8,87.9,12,1
2024-01-22,2491db08674f,142.9,12,1
2024-01-22,4fc6ad07fc3f,219.9,36,1
2024-01-22,bb4a43114e92,104.9,12,1
2024-01-22,55f0e04b2d9d,219.9,36,1
2024-01-22,2f1cb5b6d663,219.9,36,1
2024-01-22,14b955264272,219.9,1,1
2024-01-22,5d880a340859,409.9,12,1
2024-01-22,9bee69c180d5,129.0,1,1
2024-01-22,ef26960709bf,549.9,35,1
2024-01-22,e7db0660878b,549.9,35,1
2024-01-22,7ae5f651ff5e,25.9,12,1
2024-01-22,a5de40dd9923,1399.9,1,1
2024-01-22,09f7d0f33c40,68.9,12,1
2024-01-22,609c8dc307c6,489.9,12,1
2024-01-22,514e2fd286a0,699.9,35,1
2024-01-22,44c26f5d33f4,67.9,12,1
2024-01-22,542495e84ee1,36.9,12,1
2024-01-22,8000f79642a8,319.9,9,1
2024-01-22,723037bdb49e,399.9,35,1
2024-01-22,be4764392e15,479.9,35,1
